dataset,speaker_id,l1,gender,split,audio_path,utterance_id,target_text,tier_name,label,error_type,start_time,end_time,original_duration,context_start_time,context_end_time,context_duration
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0092.wav,arctic_a0092,He went down in midstream searching the shadows of both shores,phones,"Z,sil,d ",deletion,2.86,2.89,0.03,2.61,3.14,0.53
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0092.wav,arctic_a0092,He went down in midstream searching the shadows of both shores,phones,"V,B,s",substitution,2.95,3.07,0.12,2.7,3.32,0.62
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0092.wav,arctic_a0092,He went down in midstream searching the shadows of both shores,phones,"TH,sil,d ",deletion,3.26,3.29,0.03,3.01,3.54,0.53
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0092.wav,arctic_a0092,He went down in midstream searching the shadows of both shores,phones,"R,sil,d ",deletion,3.51,3.54,0.03,3.26,3.79,0.53
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0092.wav,arctic_a0092,He went down in midstream searching the shadows of both shores,phones,"Z,sil,d ",deletion,3.54,3.57,0.03,3.29,3.82,0.53
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0093.wav,arctic_a0093,For a full minute he crouched and listened,phones,"R,sil,d ",deletion,0.21,0.245384,0.035384,0.0,0.477692,0.477692
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0093.wav,arctic_a0093,For a full minute he crouched and listened,phones,"sil,D,a",addition,0.245384,0.28,0.034616,0.0,0.53,0.53
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0093.wav,arctic_a0093,For a full minute he crouched and listened,phones,"UH1,UW1,s",substitution,0.49,0.52,0.03,0.24,0.77,0.53
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0093.wav,arctic_a0093,For a full minute he crouched and listened,phones,"AH0,IY0,s",substitution,0.83,0.91,0.08,0.58,1.16,0.58
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0093.wav,arctic_a0093,For a full minute he crouched and listened,phones,"T,S,s ",substitution,0.91,1.03463,0.12463,0.66,1.28463,0.62463
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0093.wav,arctic_a0093,For a full minute he crouched and listened,phones,"AW1,AO1,s",substitution,1.45,1.58,0.13,1.2,1.83,0.63
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0093.wav,arctic_a0093,For a full minute he crouched and listened,phones,"T,sil,d ",deletion,1.75,1.81,0.06,1.5,2.06,0.56
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0093.wav,arctic_a0093,For a full minute he crouched and listened,phones,"D,sil,d ",deletion,2.28,2.4,0.12,2.03,2.65,0.62
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0094.wav,arctic_a0094,He had barely entered this when he saw the glow of a fire,phones,"D,D*,s",substitution,0.55,0.6,0.05,0.3,0.85,0.55
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0094.wav,arctic_a0094,He had barely entered this when he saw the glow of a fire,phones,"R,sil,d ",deletion,1.0,1.05,0.05,0.75,1.3,0.55
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0094.wav,arctic_a0094,He had barely entered this when he saw the glow of a fire,phones,"D,sil,d ",deletion,1.65,1.73,0.08,1.4,1.98,0.58
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0094.wav,arctic_a0094,He had barely entered this when he saw the glow of a fire,phones,"DH,D,s ",substitution,1.77,1.85,0.08,1.52,2.1,0.58
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0094.wav,arctic_a0094,He had barely entered this when he saw the glow of a fire,phones,"N,Y*,s",substitution,2.4,2.558927,0.158927,2.15,2.808927,0.658927
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0094.wav,arctic_a0094,He had barely entered this when he saw the glow of a fire,phones,"S,SH,s ",substitution,2.97,3.11,0.14,2.72,3.36,0.64
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0094.wav,arctic_a0094,He had barely entered this when he saw the glow of a fire,phones,"DH,D,s ",substitution,3.3,3.37,0.07,3.05,3.62,0.57
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0094.wav,arctic_a0094,He had barely entered this when he saw the glow of a fire,phones,"G,K,s",substitution,3.46,3.57,0.11,3.21,3.82,0.61
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0094.wav,arctic_a0094,He had barely entered this when he saw the glow of a fire,phones,"AH1,AO1,s",substitution,3.74,3.79,0.05,3.49,4.04,0.55
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0094.wav,arctic_a0094,He had barely entered this when he saw the glow of a fire,phones,"V,F,s",substitution,3.79,3.93,0.14,3.54,4.18,0.64
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0094.wav,arctic_a0094,He had barely entered this when he saw the glow of a fire,phones,"R,sil,d ",deletion,4.25,4.32,0.07,4.0,4.57,0.57
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0095.wav,arctic_a0095,A big canvas tent was the first thing to come within his vision,phones,"IH1,IY1,s",substitution,0.32,0.36,0.04,0.07,0.61,0.54
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0095.wav,arctic_a0095,A big canvas tent was the first thing to come within his vision,phones,"G,K,s",substitution,0.36,0.46,0.1,0.11,0.71,0.6
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0095.wav,arctic_a0095,A big canvas tent was the first thing to come within his vision,phones,"Z,sil,d ",deletion,2.07,2.1,0.03,1.82,2.35,0.53
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0095.wav,arctic_a0095,A big canvas tent was the first thing to come within his vision,phones,"DH,D,s ",substitution,2.1,2.13,0.03,1.85,2.38,0.53
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0095.wav,arctic_a0095,A big canvas tent was the first thing to come within his vision,phones,"TH,D,s",substitution,2.58,2.62,0.04,2.33,2.87,0.54
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0095.wav,arctic_a0095,A big canvas tent was the first thing to come within his vision,phones,"N,NG,s",substitution,3.88,3.91,0.03,3.63,4.16,0.53
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0095.wav,arctic_a0095,A big canvas tent was the first thing to come within his vision,phones,"Z,TH,s",substitution,4.06,4.1,0.04,3.81,4.35,0.54
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0095.wav,arctic_a0095,A big canvas tent was the first thing to come within his vision,phones,"IH1,IY1,s",substitution,4.17,4.25,0.08,3.92,4.5,0.58
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0095.wav,arctic_a0095,A big canvas tent was the first thing to come within his vision,phones,"ZH,Z,s",substitution,4.25,4.37,0.12,4.0,4.62,0.62
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0096.wav,arctic_a0096,Perhaps she had already met her fate a little deeper in the forest,phones,"AE1,AE*,s",substitution,0.29,0.51,0.22,0.04,0.76,0.72
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0096.wav,arctic_a0096,Perhaps she had already met her fate a little deeper in the forest,phones,"P,V,s",substitution,0.51,0.54,0.03,0.26,0.79,0.53
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0096.wav,arctic_a0096,Perhaps she had already met her fate a little deeper in the forest,phones,"S,sil,d ",deletion,0.54,0.57,0.03,0.29,0.82,0.53
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0096.wav,arctic_a0096,Perhaps she had already met her fate a little deeper in the forest,phones,"D,Z,s",substitution,1.45,1.5,0.05,1.2,1.75,0.55
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0096.wav,arctic_a0096,Perhaps she had already met her fate a little deeper in the forest,phones,"L,sil,d ",deletion,1.61,1.69,0.08,1.36,1.94,0.58
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0096.wav,arctic_a0096,Perhaps she had already met her fate a little deeper in the forest,phones,"ER0,AH0,s ",substitution,2.27,2.37,0.1,2.02,2.62,0.6
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0096.wav,arctic_a0096,Perhaps she had already met her fate a little deeper in the forest,phones,"T,S,s ",substitution,2.77,3.0,0.23,2.52,3.25,0.73
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0096.wav,arctic_a0096,Perhaps she had already met her fate a little deeper in the forest,phones,"IH1,IY1,s",substitution,3.56,3.66,0.1,3.31,3.91,0.6
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0096.wav,arctic_a0096,Perhaps she had already met her fate a little deeper in the forest,phones,"L,sil,d ",deletion,3.73,3.77,0.04,3.48,4.02,0.54
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0097.wav,arctic_a0097,Then you can arrange yourself comfortably among these robes in the bow,phones,"JH,CH,s ",substitution,1.02,1.17,0.15,0.77,1.42,0.65
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0097.wav,arctic_a0097,Then you can arrange yourself comfortably among these robes in the bow,phones,"ER0,UW,s",substitution,1.28,1.342798,0.062798,1.03,1.592798,0.562798
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0097.wav,arctic_a0097,Then you can arrange yourself comfortably among these robes in the bow,phones,"R,sil,d ",deletion,1.342798,1.38,0.037202,1.092798,1.63,0.537202
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0097.wav,arctic_a0097,Then you can arrange yourself comfortably among these robes in the bow,phones,"L,W,s",substitution,1.6,1.65,0.05,1.35,1.9,0.55
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0097.wav,arctic_a0097,Then you can arrange yourself comfortably among these robes in the bow,phones,"F,P,s",substitution,1.65,1.69,0.04,1.4,1.94,0.54
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0097.wav,arctic_a0097,Then you can arrange yourself comfortably among these robes in the bow,phones,"AH1,AO1,s",substitution,1.79,1.83,0.04,1.54,2.08,0.54
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0097.wav,arctic_a0097,Then you can arrange yourself comfortably among these robes in the bow,phones,"ER0,AO0,s",substitution,1.98,2.021472,0.041472,1.73,2.271472,0.541472
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0097.wav,arctic_a0097,Then you can arrange yourself comfortably among these robes in the bow,phones,"AH1,AO1,s",substitution,2.79,2.88,0.09,2.54,3.13,0.59
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0097.wav,arctic_a0097,Then you can arrange yourself comfortably among these robes in the bow,phones,"DH,D,s ",substitution,3.04,3.11,0.07,2.79,3.36,0.57
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0097.wav,arctic_a0097,Then you can arrange yourself comfortably among these robes in the bow,phones,"IY1,OW,s",substitution,3.11,3.23,0.12,2.86,3.48,0.62
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0097.wav,arctic_a0097,Then you can arrange yourself comfortably among these robes in the bow,phones,"Z,S,s ",substitution,3.23,3.38,0.15,2.98,3.63,0.65
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0097.wav,arctic_a0097,Then you can arrange yourself comfortably among these robes in the bow,phones,"B,V,s",substitution,3.53,3.58,0.05,3.28,3.83,0.55
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0097.wav,arctic_a0097,Then you can arrange yourself comfortably among these robes in the bow,phones,"Z,sil,d ",deletion,3.58,3.61,0.03,3.33,3.86,0.53
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0097.wav,arctic_a0097,Then you can arrange yourself comfortably among these robes in the bow,phones,"IH1,IY1,s",substitution,3.61,3.7,0.09,3.36,3.95,0.59
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0097.wav,arctic_a0097,Then you can arrange yourself comfortably among these robes in the bow,phones,"DH,D,s ",substitution,3.75,3.78,0.03,3.5,4.03,0.53
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0098.wav,arctic_a0098,Shall I carry you,phones,"L,W,s",substitution,0.37,0.42,0.05,0.12,0.67,0.55
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0099.wav,arctic_a0099,A maddening joy pounded in his brain,phones,"sil,S,a",addition,1.398859,1.460599,0.06174,1.148859,1.710599,0.56174
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0099.wav,arctic_a0099,A maddening joy pounded in his brain,phones,"N,sil,d ",deletion,1.85,1.88,0.03,1.6,2.13,0.53
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0099.wav,arctic_a0099,A maddening joy pounded in his brain,phones,"IH1,IY1,s",substitution,2.09,2.29,0.2,1.84,2.54,0.7
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0099.wav,arctic_a0099,A maddening joy pounded in his brain,phones,"IH1,IY1,s",substitution,2.4,2.45,0.05,2.15,2.7,0.55
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0099.wav,arctic_a0099,A maddening joy pounded in his brain,phones,"N,NG,s",substitution,2.73,2.84,0.11,2.48,3.09,0.61
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0100.wav,arctic_a0100,You must sleep he urged,phones,"T,sil,d ",deletion,0.36,0.39,0.03,0.11,0.64,0.53
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0100.wav,arctic_a0100,You must sleep he urged,phones,"P,V,s",substitution,0.61,0.66,0.05,0.36,0.91,0.55
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0100.wav,arctic_a0100,You must sleep he urged,phones,"ER1,AH0,s ",substitution,0.9,1.03,0.13,0.65,1.28,0.63
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0100.wav,arctic_a0100,You must sleep he urged,phones,"JH,ZH,s",substitution,1.03,1.1,0.07,0.78,1.35,0.57
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0100.wav,arctic_a0100,You must sleep he urged,phones,"D,sil,d ",deletion,1.1,1.17,0.07,0.85,1.42,0.57
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0101.wav,arctic_a0101,You you would not keep the truth from me,phones,"UH1,UW1,s",substitution,1.05,1.11,0.06,0.8,1.36,0.56
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0101.wav,arctic_a0101,You you would not keep the truth from me,phones,"DH,D,s ",substitution,1.62,1.66,0.04,1.37,1.91,0.54
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0101.wav,arctic_a0101,You you would not keep the truth from me,phones,"UW1,AH1,s",substitution,1.88,2.01,0.13,1.63,2.26,0.63
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0101.wav,arctic_a0101,You you would not keep the truth from me,phones,"TH,S,s",substitution,2.01,2.13,0.12,1.76,2.38,0.62
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0102.wav,arctic_a0102,He will follow us soon,phones,"IH1,IY1,s",substitution,0.61,0.67,0.06,0.36,0.92,0.56
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0102.wav,arctic_a0102,He will follow us soon,phones,"L,W,s",substitution,0.67,0.72,0.05,0.42,0.97,0.55
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0102.wav,arctic_a0102,He will follow us soon,phones,"AA1,AO1,s",substitution,0.82,0.87,0.05,0.57,1.12,0.55
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0103.wav,arctic_a0103,But there came no promise from the bow of the canoe,phones,"DH,D,s ",substitution,0.36,0.41,0.05,0.11,0.66,0.55
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0103.wav,arctic_a0103,But there came no promise from the bow of the canoe,phones,"R,sil,d ",deletion,0.49,0.55,0.06,0.24,0.8,0.56
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0103.wav,arctic_a0103,But there came no promise from the bow of the canoe,phones,"P,B,s",substitution,0.92,1.06,0.14,0.67,1.31,0.64
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0103.wav,arctic_a0103,But there came no promise from the bow of the canoe,phones,"AH0,IH0,s",substitution,1.28,1.38,0.1,1.03,1.63,0.6
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0103.wav,arctic_a0103,But there came no promise from the bow of the canoe,phones,"DH,D,s ",substitution,1.76,1.8,0.04,1.51,2.05,0.54
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0103.wav,arctic_a0103,But there came no promise from the bow of the canoe,phones,"V,P,s",substitution,2.1,2.15,0.05,1.85,2.4,0.55
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0103.wav,arctic_a0103,But there came no promise from the bow of the canoe,phones,"DH,D,s ",substitution,2.15,2.19,0.04,1.9,2.44,0.54
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0103.wav,arctic_a0103,But there came no promise from the bow of the canoe,phones,"AH0,AA*,s",substitution,2.33,2.44,0.11,2.08,2.69,0.61
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0104.wav,arctic_a0104,She was sleeping under his protection as sweetly as a child,phones,"AH1,AA*,s",substitution,0.99,1.06,0.07,0.74,1.31,0.57
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0104.wav,arctic_a0104,She was sleeping under his protection as sweetly as a child,phones,"ER0,AH0,s ",substitution,1.23,1.3,0.07,0.98,1.55,0.57
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0104.wav,arctic_a0104,She was sleeping under his protection as sweetly as a child,phones,"T,D,s",substitution,2.55,2.59,0.04,2.3,2.84,0.54
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0104.wav,arctic_a0104,She was sleeping under his protection as sweetly as a child,phones,"L,sil,d ",deletion,2.59,2.62,0.03,2.34,2.87,0.53
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0104.wav,arctic_a0104,She was sleeping under his protection as sweetly as a child,phones,"L,err,s ",substitution,4.09,4.12,0.03,3.84,4.37,0.53
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0104.wav,arctic_a0104,She was sleeping under his protection as sweetly as a child,phones,"D,sil,d ",deletion,4.12,4.15,0.03,3.87,4.4,0.53
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0105.wav,arctic_a0105,Only it is so wonderful so almost impossible to believe,phones,"OW1,AO1,s",substitution,0.04,0.2,0.16,0.0,0.37,0.37
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0105.wav,arctic_a0105,Only it is so wonderful so almost impossible to believe,phones,"IH1,IY1,s",substitution,0.4,0.530168,0.130168,0.15,0.780168,0.630168
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0105.wav,arctic_a0105,Only it is so wonderful so almost impossible to believe,phones,"T,S,s ",substitution,0.530168,0.73,0.199832,0.280168,0.98,0.699832
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0105.wav,arctic_a0105,Only it is so wonderful so almost impossible to believe,phones,"IH1,IY1,s",substitution,0.73,0.98,0.25,0.48,1.23,0.75
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0105.wav,arctic_a0105,Only it is so wonderful so almost impossible to believe,phones,"sil,D,a",addition,1.14187,1.249535,0.107665,0.89187,1.499535,0.607665
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0105.wav,arctic_a0105,Only it is so wonderful so almost impossible to believe,phones,"sil,AH0,a",addition,1.249535,1.321665,0.07213,0.999535,1.571665,0.57213
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0105.wav,arctic_a0105,Only it is so wonderful so almost impossible to believe,phones,"S,SH,s",substitution,1.321665,1.482752,0.161087,1.071665,1.732752,0.661087
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0105.wav,arctic_a0105,Only it is so wonderful so almost impossible to believe,phones,"ER0,AH0,s ",substitution,1.81,1.87,0.06,1.56,2.12,0.56
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0105.wav,arctic_a0105,Only it is so wonderful so almost impossible to believe,phones,"L,N,s",substitution,2.01,2.17,0.16,1.76,2.42,0.66
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0105.wav,arctic_a0105,Only it is so wonderful so almost impossible to believe,phones,"L,sil,d",deletion,2.41,2.47,0.06,2.16,2.72,0.56
