dataset,speaker_id,l1,gender,split,audio_path,target_text,label,label_name,source_type,utterance_id
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0154.wav,That is the strange part of it,1,non_native,l2_learner,arctic_b0154
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0155.wav,His freshly caught furs he flung to the floor,1,non_native,l2_learner,arctic_b0155
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0156.wav,For that reason Le Beau had chosen him to fight the big fight,1,non_native,l2_learner,arctic_b0156
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0157.wav,In the crib the baby sat up and began to prattle,1,non_native,l2_learner,arctic_b0157
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0158.wav,She obeyed shrinking back with the baby in her arms,1,non_native,l2_learner,arctic_b0158
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0159.wav,His teeth shut with a last click,1,non_native,l2_learner,arctic_b0159
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0160.wav,It was over when he made his way through the ring of spectators,1,non_native,l2_learner,arctic_b0160
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0161.wav,In a flash he was on his feet facing him,1,non_native,l2_learner,arctic_b0161
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0162.wav,He thought he saw a shudder pass through the Factor's shoulders,1,non_native,l2_learner,arctic_b0162
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0163.wav,The moon had already begun its westward decline,1,non_native,l2_learner,arctic_b0163
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0164.wav,They laughed like two happy children,1,non_native,l2_learner,arctic_b0164
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0165.wav,He pulled and the log crashed down to break his back,1,non_native,l2_learner,arctic_b0165
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0166.wav,Fast but endure,1,non_native,l2_learner,arctic_b0166
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0167.wav,A little before dawn of the day following the fire relief came,1,non_native,l2_learner,arctic_b0167
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0168.wav,The Indian felt the worship of her warm in his heart,1,non_native,l2_learner,arctic_b0168
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0169.wav,He drew in a deep breath as he looked at them,1,non_native,l2_learner,arctic_b0169
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0170.wav,Then he shouted Shut up,1,non_native,l2_learner,arctic_b0170
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0171.wav,He changed his seat for a steamer reclining chair,1,non_native,l2_learner,arctic_b0171
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0172.wav,On the far corner of the compound fence a hawk brooded,1,non_native,l2_learner,arctic_b0172
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0173.wav,To these he gave castor oil,1,non_native,l2_learner,arctic_b0173
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0174.wav,Hatred and murder and lust for revenge they possessed to overflowing,1,non_native,l2_learner,arctic_b0174
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0175.wav,Sheldon glanced at the thermometer,1,non_native,l2_learner,arctic_b0175
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0176.wav,I'll see to poor Hughie,1,non_native,l2_learner,arctic_b0176
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0177.wav,Her gray eyes were flashing and her lips were quivering,1,non_native,l2_learner,arctic_b0177
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0178.wav,Also I want information,1,non_native,l2_learner,arctic_b0178
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0179.wav,Let them go out and eat with my boys,1,non_native,l2_learner,arctic_b0179
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0180.wav,I I beg pardon he drawled,1,non_native,l2_learner,arctic_b0180
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0181.wav,And you preferred a cannibal isle and a cartridge belt,1,non_native,l2_learner,arctic_b0181
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0182.wav,I was in New York when the crash came,1,non_native,l2_learner,arctic_b0182
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0183.wav,No I did not fall among thieves,1,non_native,l2_learner,arctic_b0183
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0184.wav,Such things in her brain were like so many oaths on her lips,1,non_native,l2_learner,arctic_b0184
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0185.wav,Your being wrecked here has been a godsend to me,1,non_native,l2_learner,arctic_b0185
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0186.wav,I can't go elsewhere by your own account,1,non_native,l2_learner,arctic_b0186
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0187.wav,Her achievements with cocoanuts were a revelation,1,non_native,l2_learner,arctic_b0187
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0188.wav,He glanced down at her helplessly and moistened his lips,1,non_native,l2_learner,arctic_b0188
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0189.wav,That is what distinguishes all of us from the lower animals,1,non_native,l2_learner,arctic_b0189
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0190.wav,Idealism led him to philosophic anarchy and his family threw him off,1,non_native,l2_learner,arctic_b0190
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0191.wav,He also contended that better confidence was established by carrying no weapons,1,non_native,l2_learner,arctic_b0191
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0192.wav,Outsiders are allowed five minute speeches the sick man urged,1,non_native,l2_learner,arctic_b0192
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0193.wav,So was Packard's finish suicide,1,non_native,l2_learner,arctic_b0193
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0194.wav,Joan cried with shining eyes,1,non_native,l2_learner,arctic_b0194
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0195.wav,Nobody knows how the natives got them,1,non_native,l2_learner,arctic_b0195
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0196.wav,How can you manage all alone Mister Young,1,non_native,l2_learner,arctic_b0196
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0197.wav,The planters are already considering the matter,1,non_native,l2_learner,arctic_b0197
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0198.wav,I use great trouble advisedly,1,non_native,l2_learner,arctic_b0198
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0199.wav,Dear Sir Your second victim has fallen on schedule time,1,non_native,l2_learner,arctic_b0199
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0200.wav,We leave the eventuality to time and law,1,non_native,l2_learner,arctic_b0200
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0201.wav,I also understand that similar branch organizations have made their appearance in Europe,1,non_native,l2_learner,arctic_b0201
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0202.wav,Society is shaken to its foundations,1,non_native,l2_learner,arctic_b0202
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0203.wav,A month in Australia would finish me,1,non_native,l2_learner,arctic_b0203
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0204.wav,Down through the perfume weighted air fluttered the snowy fluffs of the cottonwoods,1,non_native,l2_learner,arctic_b0204
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0205.wav,You were destroying my life,1,non_native,l2_learner,arctic_b0205
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0206.wav,Horses and rifles had been her toys camp and trail her nursery,1,non_native,l2_learner,arctic_b0206
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0207.wav,I'm as good as a man she urged,1,non_native,l2_learner,arctic_b0207
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0208.wav,You read the quotations in today's paper,1,non_native,l2_learner,arctic_b0208
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0209.wav,He's terribly touchy about his black wards as he calls them,1,non_native,l2_learner,arctic_b0209
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0210.wav,Whatever he guessed he locked away in the taboo room of Naomi,1,non_native,l2_learner,arctic_b0210
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0211.wav,This is eighteen eighty,1,non_native,l2_learner,arctic_b0211
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0212.wav,Death is and has been ever since old Maui died,1,non_native,l2_learner,arctic_b0212
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0213.wav,Some boy she laughed acquiescence,1,non_native,l2_learner,arctic_b0213
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0214.wav,Let us talk it over and find a way out,1,non_native,l2_learner,arctic_b0214
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0215.wav,It is a good property and worth more than that,1,non_native,l2_learner,arctic_b0215
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0216.wav,I wish you were more adaptable Joan retorted,1,non_native,l2_learner,arctic_b0216
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0217.wav,Such is my passage engaged on the steamer,1,non_native,l2_learner,arctic_b0217
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0218.wav,The issue was not in doubt,1,non_native,l2_learner,arctic_b0218
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0219.wav,Well there are better men in Hawaii that's all,1,non_native,l2_learner,arctic_b0219
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0220.wav,Harry Bancroft Dave lied,1,non_native,l2_learner,arctic_b0220
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0221.wav,It's a Yankee Joan cried,1,non_native,l2_learner,arctic_b0221
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0222.wav,He was the leader and Tudor was his lieutenant,1,non_native,l2_learner,arctic_b0222
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0223.wav,They likewise are disinclined to being eaten,1,non_native,l2_learner,arctic_b0223
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0224.wav,But to culture the Revolution thus far had exhausted the Junta,1,non_native,l2_learner,arctic_b0224
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0225.wav,The President of the United States was his friend,1,non_native,l2_learner,arctic_b0225
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0226.wav,Your face was the personification of duplicity,1,non_native,l2_learner,arctic_b0226
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0227.wav,Shorty turned to their employers,1,non_native,l2_learner,arctic_b0227
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0228.wav,You were engaged,1,non_native,l2_learner,arctic_b0228
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0229.wav,I saw it all myself and it was splendid,1,non_native,l2_learner,arctic_b0229
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0230.wav,Now run along and tell them to hurry,1,non_native,l2_learner,arctic_b0230
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0231.wav,What's that grub thief got to do with it,1,non_native,l2_learner,arctic_b0231
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0232.wav,It was a superb picture,1,non_native,l2_learner,arctic_b0232
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0233.wav,So she said the irate skipper dashed on,1,non_native,l2_learner,arctic_b0233
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0234.wav,And watch out for wet feet was his parting advice,1,non_native,l2_learner,arctic_b0234
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0235.wav,Raoul yelled in order to make himself heard,1,non_native,l2_learner,arctic_b0235
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0236.wav,Oolong was two hundred and fifty miles from the nearest land,1,non_native,l2_learner,arctic_b0236
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0237.wav,They just lay off in the bush and plugged away,1,non_native,l2_learner,arctic_b0237
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0238.wav,The very thought of the effort to swim over was nauseating,1,non_native,l2_learner,arctic_b0238
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0239.wav,And there was a dog that barked,1,non_native,l2_learner,arctic_b0239
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0240.wav,There are four all low M'Coy answered,1,non_native,l2_learner,arctic_b0240
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0241.wav,The women they carried away with them to the Big Valley,1,non_native,l2_learner,arctic_b0241
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0242.wav,The Japanese understood as we could never school ourselves or hope to understand,1,non_native,l2_learner,arctic_b0242
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0243.wav,They had been on the same lay as ourselves,1,non_native,l2_learner,arctic_b0243
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0244.wav,You are positively soulless he said savagely,1,non_native,l2_learner,arctic_b0244
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0245.wav,Harrison is still my chauffeur,1,non_native,l2_learner,arctic_b0245
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0246.wav,The boy grew and prospered,1,non_native,l2_learner,arctic_b0246
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0247.wav,He wanted to give the finish to this foe already so far gone,1,non_native,l2_learner,arctic_b0247
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0248.wav,Exciting times are the lot of the fish patrol,1,non_native,l2_learner,arctic_b0248
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0249.wav,I know they are my oysters,1,non_native,l2_learner,arctic_b0249
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0250.wav,By this time Charley was as enraged as the Greek,1,non_native,l2_learner,arctic_b0250
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0251.wav,They must have been swept away by the chaotic currents,1,non_native,l2_learner,arctic_b0251
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0252.wav,It resembled tea less than lager beer resembles champagne,1,non_native,l2_learner,arctic_b0252
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0253.wav,The very opposite is true they are discouraged vagabonds,1,non_native,l2_learner,arctic_b0253
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0254.wav,At the same time spears and arrows began to fall among the invaders,1,non_native,l2_learner,arctic_b0254
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0255.wav,Then again Tudor had such an irritating way about him,1,non_native,l2_learner,arctic_b0255
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0256.wav,Outwardly he maintained a calm and smiling aspect,1,non_native,l2_learner,arctic_b0256
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0257.wav,Tudor surveyed him with withering disgust,1,non_native,l2_learner,arctic_b0257
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0258.wav,You fired me out of your house in short,1,non_native,l2_learner,arctic_b0258
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0259.wav,Her mouth opened but instead of speaking she drew a long sigh,1,non_native,l2_learner,arctic_b0259
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0260.wav,It's worth eight dollars,1,non_native,l2_learner,arctic_b0260
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0261.wav,And he did hurt my arm,1,non_native,l2_learner,arctic_b0261
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0262.wav,Saxon's onto her job,1,non_native,l2_learner,arctic_b0262
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0263.wav,Only once did I confide the strangeness of it all to another,1,non_native,l2_learner,arctic_b0263
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0264.wav,But this time it was Saxon who rebelled,1,non_native,l2_learner,arctic_b0264
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0265.wav,I was not to cry out in the face of fear,1,non_native,l2_learner,arctic_b0265
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0266.wav,And now put yourself in my place for a moment,1,non_native,l2_learner,arctic_b0266
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0267.wav,The boy threw back his head with pride,1,non_native,l2_learner,arctic_b0267
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0268.wav,Saxon nodded and the boy frowned,1,non_native,l2_learner,arctic_b0268
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0269.wav,Why not like any railroad station or ferry depot,1,non_native,l2_learner,arctic_b0269
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0270.wav,We could throw stones with our feet,1,non_native,l2_learner,arctic_b0270
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0271.wav,It was put together in a casual helter skelter sort of way,1,non_native,l2_learner,arctic_b0271
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0272.wav,These were merely stout sticks an inch or so in diameter,1,non_native,l2_learner,arctic_b0272
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0273.wav,Then it was that a strange thing happened,1,non_native,l2_learner,arctic_b0273
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0274.wav,From the source of light a harsh voice said,1,non_native,l2_learner,arctic_b0274
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0275.wav,But I did not enjoy it long,1,non_native,l2_learner,arctic_b0275
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0276.wav,We were now good friends,1,non_native,l2_learner,arctic_b0276
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0277.wav,Two of the Folk were already up,1,non_native,l2_learner,arctic_b0277
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0278.wav,Now animals do not like mockery,1,non_native,l2_learner,arctic_b0278
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0279.wav,He gave one last snarl and slid from view among the trees,1,non_native,l2_learner,arctic_b0279
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0280.wav,Again the girls applauded and Missus Hall cried,1,non_native,l2_learner,arctic_b0280
