dataset,speaker_id,l1,gender,split,audio_path,utterance_id,start_time,end_time,label,error_type,target_text,duration,audio_exists,issue
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0201.wav,arctic_b0201,3.99,4.02,"D,sil,d",deletion,I also understand that similar branch organizations have made their appearance in Europe,0.02999999999999936,True,very_short_duration
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0201.wav,arctic_b0201,4.69,4.72,"S,sil,d",deletion,I also understand that similar branch organizations have made their appearance in Europe,0.02999999999999936,True,very_short_duration
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0201.wav,arctic_b0201,1.61,1.64,"ə,sil,d",deletion,I also understand that similar branch organizations have made their appearance in Europe,0.029999999999999805,True,very_short_duration
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0201.wav,arctic_b0201,2.81,2.84,"ɹ,sil,d",deletion,I also understand that similar branch organizations have made their appearance in Europe,0.029999999999999805,True,very_short_duration
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0201.wav,arctic_b0201,3.99,4.02,"d,sil,d",deletion,I also understand that similar branch organizations have made their appearance in Europe,0.02999999999999936,True,very_short_duration
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0201.wav,arctic_b0201,4.69,4.72,"s,sil,d",deletion,I also understand that similar branch organizations have made their appearance in Europe,0.02999999999999936,True,very_short_duration
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0251.wav,arctic_b0251,0.38,0.41,"T,sil,d",deletion,They must have been swept away by the chaotic currents,0.02999999999999997,True,very_short_duration
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0251.wav,arctic_b0251,2.47,2.5,"EY0,sil,d",deletion,They must have been swept away by the chaotic currents,0.029999999999999805,True,very_short_duration
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0251.wav,arctic_b0251,0.38,0.41,"t,sil,d",deletion,They must have been swept away by the chaotic currents,0.02999999999999997,True,very_short_duration
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0251.wav,arctic_b0251,2.47,2.5,"e,sil,d",deletion,They must have been swept away by the chaotic currents,0.029999999999999805,True,very_short_duration
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0304.wav,arctic_b0304,2.89,2.92,"D,sil,d",deletion,His previous wives had never lived long enough to bear him children,0.029999999999999805,True,very_short_duration
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0304.wav,arctic_b0304,5.19,5.22,"L,sil,d",deletion,His previous wives had never lived long enough to bear him children,0.02999999999999936,True,very_short_duration
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0304.wav,arctic_b0304,2.89,2.92,"d,sil,d",deletion,His previous wives had never lived long enough to bear him children,0.029999999999999805,True,very_short_duration
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0304.wav,arctic_b0304,5.19,5.22,"l,sil,d",deletion,His previous wives had never lived long enough to bear him children,0.02999999999999936,True,very_short_duration
l2_arctic,HQTV,Vietnamese,M,val,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0315.wav,arctic_b0315,0.22,0.25,"D,sil,d",deletion,And this was their sole conversation throughout the meal,0.03,True,very_short_duration
l2_arctic,HQTV,Vietnamese,M,val,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0315.wav,arctic_b0315,0.67,0.7,"Z,sil,d",deletion,And this was their sole conversation throughout the meal,0.029999999999999916,True,very_short_duration
l2_arctic,HQTV,Vietnamese,M,val,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0315.wav,arctic_b0315,2.52,2.55,"DH,D,s",substitution,And this was their sole conversation throughout the meal,0.029999999999999805,True,very_short_duration
l2_arctic,HQTV,Vietnamese,M,val,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0315.wav,arctic_b0315,0.22,0.25,"d,sil,d",deletion,And this was their sole conversation throughout the meal,0.03,True,very_short_duration
l2_arctic,HQTV,Vietnamese,M,val,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0315.wav,arctic_b0315,0.67,0.7,"z,sil,d",deletion,And this was their sole conversation throughout the meal,0.029999999999999916,True,very_short_duration
l2_arctic,HQTV,Vietnamese,M,val,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0315.wav,arctic_b0315,2.52,2.55,"ð,d,s",substitution,And this was their sole conversation throughout the meal,0.029999999999999805,True,very_short_duration
l2_arctic,HQTV,Vietnamese,M,val,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0320.wav,arctic_b0320,3.99,4.02,"sil,D,a",addition,The regret in his voice was provocative of a second burst of laughter,0.02999999999999936,True,very_short_duration
l2_arctic,HQTV,Vietnamese,M,val,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0320.wav,arctic_b0320,3.99,4.02,"sil,d,a",addition,The regret in his voice was provocative of a second burst of laughter,0.02999999999999936,True,very_short_duration
l2_arctic,HQTV,Vietnamese,M,val,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0342.wav,arctic_b0342,2.33,2.36,"Y,IH,s",substitution,Each improvement makes the value of everything else pump up,0.029999999999999805,True,very_short_duration
l2_arctic,HQTV,Vietnamese,M,val,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0342.wav,arctic_b0342,2.33,2.36,"j,ɪ,s",substitution,Each improvement makes the value of everything else pump up,0.029999999999999805,True,very_short_duration
l2_arctic,HQTV,Vietnamese,M,val,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0355.wav,arctic_b0355,2.49,2.52,"DH,D,s",substitution,There was proper division of labor in the work they individually performed,0.029999999999999805,True,very_short_duration
l2_arctic,HQTV,Vietnamese,M,val,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0355.wav,arctic_b0355,2.49,2.52,"ð,d,s",substitution,There was proper division of labor in the work they individually performed,0.029999999999999805,True,very_short_duration
l2_arctic,HQTV,Vietnamese,M,val,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0416.wav,arctic_b0416,2.97,3.0,"T,sil,d",deletion,I arose obediently and went down the beach,0.029999999999999805,True,very_short_duration
l2_arctic,HQTV,Vietnamese,M,val,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0416.wav,arctic_b0416,2.97,3.0,"t,sil,d",deletion,I arose obediently and went down the beach,0.029999999999999805,True,very_short_duration
l2_arctic,HQTV,Vietnamese,M,val,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0425.wav,arctic_b0425,3.35,3.38,"G,sil,d",deletion,There were orange green gold green and a copper green,0.029999999999999805,True,very_short_duration
l2_arctic,HQTV,Vietnamese,M,val,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0425.wav,arctic_b0425,3.35,3.38,"g,sil,d",deletion,There were orange green gold green and a copper green,0.029999999999999805,True,very_short_duration
l2_arctic,HQTV,Vietnamese,M,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0465.wav,arctic_b0465,3.43,3.46,"T,sil,d",deletion,But such divergence of opinion would constitute no menace to society,0.029999999999999805,True,very_short_duration
l2_arctic,HQTV,Vietnamese,M,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0465.wav,arctic_b0465,3.43,3.46,"t,sil,d",deletion,But such divergence of opinion would constitute no menace to society,0.029999999999999805,True,very_short_duration
l2_arctic,HQTV,Vietnamese,M,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0488.wav,arctic_b0488,4.74,4.77,"L,sil,d",deletion,Beyond refusing to sell us food they left us to ourselves,0.02999999999999936,True,very_short_duration
l2_arctic,HQTV,Vietnamese,M,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0488.wav,arctic_b0488,4.74,4.77,"l,sil,d",deletion,Beyond refusing to sell us food they left us to ourselves,0.02999999999999936,True,very_short_duration
l2_arctic,HQTV,Vietnamese,M,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0509.wav,arctic_b0509,1.86,1.89,"D,sil,d",deletion,He had fulfilled his duty and paid properly,0.029999999999999805,True,very_short_duration
l2_arctic,HQTV,Vietnamese,M,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0509.wav,arctic_b0509,2.48,2.51,"ER0,Ah,s",substitution,He had fulfilled his duty and paid properly,0.029999999999999805,True,very_short_duration
l2_arctic,HQTV,Vietnamese,M,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0509.wav,arctic_b0509,1.86,1.89,"d,sil,d",deletion,He had fulfilled his duty and paid properly,0.029999999999999805,True,very_short_duration
l2_arctic,HQTV,Vietnamese,M,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0509.wav,arctic_b0509,2.48,2.51,"ɚ,ə,s ",substitution,He had fulfilled his duty and paid properly,0.029999999999999805,True,very_short_duration
l2_arctic,HQTV,Vietnamese,M,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0534.wav,arctic_b0534,0.22,0.25,"L,sil,d",deletion,I'll tell you the librarian said with a brightening face,0.03,True,very_short_duration
l2_arctic,HQTV,Vietnamese,M,test,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0534.wav,arctic_b0534,0.22,0.25,"l,sil,d",deletion,I'll tell you the librarian said with a brightening face,0.03,True,very_short_duration
l2_arctic,PNV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0003.wav,arctic_a0003,0.2,0.23,"R,sil,d ",deletion,For the twentieth time that evening the two men shook hands,0.03,True,very_short_duration
l2_arctic,PNV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0003.wav,arctic_a0003,0.2,0.23,"ɹ,sil,d ",deletion,For the twentieth time that evening the two men shook hands,0.03,True,very_short_duration
l2_arctic,PNV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0005.wav,arctic_a0005,0.2,0.23,"L,W,s",substitution,Will we ever forget it,0.03,True,very_short_duration
l2_arctic,PNV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0005.wav,arctic_a0005,0.2,0.23,"l,w,s",substitution,Will we ever forget it,0.03,True,very_short_duration
l2_arctic,PNV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0010.wav,arctic_a0010,2.41,2.44,"K,sil,d ",deletion,I'm playing a single hand in what looks like a losing game,0.029999999999999805,True,very_short_duration
l2_arctic,PNV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0010.wav,arctic_a0010,2.41,2.44,"k,sil,d ",deletion,I'm playing a single hand in what looks like a losing game,0.029999999999999805,True,very_short_duration
l2_arctic,PNV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0020.wav,arctic_a0020,3.18,3.21,"N,sil,d ",deletion,Clubs and balls and cities grew to be only memories,0.029999999999999805,True,very_short_duration
l2_arctic,PNV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0020.wav,arctic_a0020,3.18,3.21,"n,sil,d ",deletion,Clubs and balls and cities grew to be only memories,0.029999999999999805,True,very_short_duration
l2_arctic,PNV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0021.wav,arctic_a0021,2.06,2.09,"G,sil,d ",deletion,It fairly clubbed me into recognizing it,0.029999999999999805,True,very_short_duration
l2_arctic,PNV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0021.wav,arctic_a0021,2.06,2.09,"ɡ,sil,d ",deletion,It fairly clubbed me into recognizing it,0.029999999999999805,True,very_short_duration
l2_arctic,PNV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0022.wav,arctic_a0022,0.32,0.35,"D,sil,d ",deletion,Hardly were our plans made public before we were met by powerful opposition,0.02999999999999997,True,very_short_duration
l2_arctic,PNV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0022.wav,arctic_a0022,0.32,0.35,"d,sil,d ",deletion,Hardly were our plans made public before we were met by powerful opposition,0.02999999999999997,True,very_short_duration
l2_arctic,PNV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0023.wav,arctic_a0023,4.23,4.26,"P,B,s ",substitution,A combination of Canadian capital quickly organized and petitioned for the same privileges,0.02999999999999936,True,very_short_duration
l2_arctic,PNV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0023.wav,arctic_a0023,4.23,4.26,"p,b,s",substitution,A combination of Canadian capital quickly organized and petitioned for the same privileges,0.02999999999999936,True,very_short_duration
l2_arctic,PNV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0025.wav,arctic_a0025,3.2,3.23,"P,sil,d ",deletion,I was about to do this when cooler judgment prevailed,0.029999999999999805,True,very_short_duration
l2_arctic,PNV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0025.wav,arctic_a0025,3.2,3.23,"p,sil,d ",deletion,I was about to do this when cooler judgment prevailed,0.029999999999999805,True,very_short_duration
l2_arctic,PNV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0038.wav,arctic_a0038,0.2,0.23,"L,AH0,s",substitution,We'll have to watch our chances,0.03,True,very_short_duration
l2_arctic,PNV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0038.wav,arctic_a0038,0.2,0.23,"l,ə,s",substitution,We'll have to watch our chances,0.03,True,very_short_duration
l2_arctic,PNV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0045.wav,arctic_a0045,0.4,0.43,"V,sil,d ",deletion,He moved away as quietly as he had come,0.02999999999999997,True,very_short_duration
l2_arctic,PNV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0045.wav,arctic_a0045,0.4,0.43,"v,sil,d ",deletion,He moved away as quietly as he had come,0.02999999999999997,True,very_short_duration
l2_arctic,PNV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0053.wav,arctic_a0053,3.54,3.57,"DH,D,s ",substitution,Suddenly his fingers closed tightly over the handkerchief,0.029999999999999805,True,very_short_duration
l2_arctic,PNV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0053.wav,arctic_a0053,3.54,3.57,"ð,d,s ",substitution,Suddenly his fingers closed tightly over the handkerchief,0.029999999999999805,True,very_short_duration
l2_arctic,PNV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0054.wav,arctic_a0054,1.1,1.13,"DH,D,s ",substitution,There was nothing on the rock,0.029999999999999805,True,very_short_duration
l2_arctic,PNV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0054.wav,arctic_a0054,1.1,1.13,"ð,d,s ",substitution,There was nothing on the rock,0.029999999999999805,True,very_short_duration
l2_arctic,PNV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0064.wav,arctic_a0064,0.081952,0.11,"DH,D,s ",substitution,The fourth and fifth days passed without any developments,0.028048000000000003,True,very_short_duration
l2_arctic,PNV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0064.wav,arctic_a0064,0.081952,0.11,"ð,d,s ",substitution,The fourth and fifth days passed without any developments,0.028048000000000003,True,very_short_duration
l2_arctic,PNV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0065.wav,arctic_a0065,1.36,1.39,"L,W,s",substitution,They closed now until his fingers were like cords of steel,0.029999999999999805,True,very_short_duration
l2_arctic,PNV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0065.wav,arctic_a0065,3.33,3.36,"D,sil,d ",deletion,They closed now until his fingers were like cords of steel,0.029999999999999805,True,very_short_duration
l2_arctic,PNV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0065.wav,arctic_a0065,1.36,1.39,"l,w,s",substitution,They closed now until his fingers were like cords of steel,0.029999999999999805,True,very_short_duration
l2_arctic,PNV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0065.wav,arctic_a0065,3.33,3.36,"d,sil,d ",deletion,They closed now until his fingers were like cords of steel,0.029999999999999805,True,very_short_duration
l2_arctic,PNV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0075.wav,arctic_a0075,0.373684,0.4,"sil,Y,a",addition,There has been a change she interrupted him,0.026316000000000006,True,very_short_duration
l2_arctic,PNV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0075.wav,arctic_a0075,0.373684,0.4,"sil,j,a",addition,There has been a change she interrupted him,0.026316000000000006,True,very_short_duration
l2_arctic,PNV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0094.wav,arctic_a0094,0.91,0.94,"R,sil,d",deletion,He had barely entered this when he saw the glow of a fire,0.029999999999999916,True,very_short_duration
l2_arctic,PNV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0094.wav,arctic_a0094,0.91,0.94,"ɹ,sil,d ",deletion,He had barely entered this when he saw the glow of a fire,0.029999999999999916,True,very_short_duration
l2_arctic,PNV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0108.wav,arctic_a0108,3.45,3.48,"K,sil,d",deletion,He waded into the edge of the water and began scrubbing himself,0.029999999999999805,True,very_short_duration
l2_arctic,PNV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0108.wav,arctic_a0108,3.45,3.48,"k,sil,d",deletion,He waded into the edge of the water and began scrubbing himself,0.029999999999999805,True,very_short_duration
l2_arctic,PNV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0116.wav,arctic_a0116,2.902088,2.929558,"S,T,s",substitution,Was it the rendezvous of those who were striving to work his ruin,0.027470000000000105,True,very_short_duration
l2_arctic,PNV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0116.wav,arctic_a0116,2.902088,2.929558,"s,t,s",substitution,Was it the rendezvous of those who were striving to work his ruin,0.027470000000000105,True,very_short_duration
l2_arctic,PNV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0117.wav,arctic_a0117,0.93,0.96,"TH,sil,d",deletion,She added with genuine sympathy in her face and voice,0.029999999999999916,True,very_short_duration
l2_arctic,PNV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0117.wav,arctic_a0117,0.93,0.96,"θ,sil,d",deletion,She added with genuine sympathy in her face and voice,0.029999999999999916,True,very_short_duration
l2_arctic,PNV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0120.wav,arctic_a0120,3.47,3.5,"Y,sil,d",deletion,My right foot feels like that of a Chinese debutante,0.029999999999999805,True,very_short_duration
l2_arctic,PNV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0120.wav,arctic_a0120,3.47,3.5,"j,sil,d",deletion,My right foot feels like that of a Chinese debutante,0.029999999999999805,True,very_short_duration
l2_arctic,PNV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0122.wav,arctic_a0122,3.23,3.26,"AO1,AH,s",substitution,Two years ago I gave up civilization for this,0.029999999999999805,True,very_short_duration
l2_arctic,PNV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0122.wav,arctic_a0122,3.23,3.26,"ɔ,ə,s",substitution,Two years ago I gave up civilization for this,0.029999999999999805,True,very_short_duration
l2_arctic,PNV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0128.wav,arctic_a0128,0.13,0.16,"IH1,AH,s",substitution,This one hope was destroyed as quickly as it was born,0.03,True,very_short_duration
l2_arctic,PNV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0128.wav,arctic_a0128,0.13,0.16,"ɪ,ə,s",substitution,This one hope was destroyed as quickly as it was born,0.03,True,very_short_duration
l2_arctic,PNV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0139.wav,arctic_a0139,2.02,2.05,"T,sil,d",deletion,He told himself that as he washed himself and groomed his disheveled clothes,0.029999999999999805,True,very_short_duration
l2_arctic,PNV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0139.wav,arctic_a0139,2.02,2.05,"t,sil,d",deletion,He told himself that as he washed himself and groomed his disheveled clothes,0.029999999999999805,True,very_short_duration
l2_arctic,PNV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0168.wav,arctic_a0168,3.31,3.34,"N,sil,d",deletion,A low bush whipped him in the face and left no sting,0.029999999999999805,True,very_short_duration
l2_arctic,PNV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0168.wav,arctic_a0168,3.31,3.34,"n,sil,d",deletion,A low bush whipped him in the face and left no sting,0.029999999999999805,True,very_short_duration
l2_arctic,PNV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0178.wav,arctic_a0178,1.61,1.64,"D,sil,d",deletion,Every bone in her aged body seemed broken or dislocated,0.029999999999999805,True,very_short_duration
l2_arctic,PNV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0178.wav,arctic_a0178,2.31,2.34,"D,sil,d",deletion,Every bone in her aged body seemed broken or dislocated,0.029999999999999805,True,very_short_duration
l2_arctic,PNV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0178.wav,arctic_a0178,1.61,1.64,"d,sil,d",deletion,Every bone in her aged body seemed broken or dislocated,0.029999999999999805,True,very_short_duration
l2_arctic,PNV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0178.wav,arctic_a0178,2.31,2.34,"d,sil,d",deletion,Every bone in her aged body seemed broken or dislocated,0.029999999999999805,True,very_short_duration
l2_arctic,PNV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0209.wav,arctic_a0209,2.23,2.26,"T,sil,d",deletion,It was not a large lake and almost round,0.029999999999999805,True,very_short_duration
l2_arctic,PNV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0209.wav,arctic_a0209,2.23,2.26,"t,sil,d",deletion,It was not a large lake and almost round,0.029999999999999805,True,very_short_duration
l2_arctic,PNV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0271.wav,arctic_a0271,2.14,2.17,"T,sil,d",deletion,Now please give a plain statement of what occurred,0.029999999999999805,True,very_short_duration
l2_arctic,PNV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0271.wav,arctic_a0271,2.14,2.17,"t,sil,d",deletion,Now please give a plain statement of what occurred,0.029999999999999805,True,very_short_duration
l2_arctic,PNV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0364.wav,arctic_a0364,3.16,3.19,"IY1,sil,d",deletion,We have plenty of capital ourselves and yet we want more,0.029999999999999805,True,very_short_duration
l2_arctic,PNV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0364.wav,arctic_a0364,3.16,3.19,"i,sil,d",deletion,We have plenty of capital ourselves and yet we want more,0.029999999999999805,True,very_short_duration
l2_arctic,PNV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0378.wav,arctic_a0378,0.17,0.2,"T,sil,d",deletion,That's why its boundaries are all gouged and jagged,0.03,True,very_short_duration
l2_arctic,PNV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0378.wav,arctic_a0378,0.17,0.2,"t,sil,d",deletion,That's why its boundaries are all gouged and jagged,0.03,True,very_short_duration
