held_out_speaker,split,speaker_id,l1,utterance_id,start_time,end_time,label,actual_error_type,predicted_error_type,confidence,audio_path,target_text
PNV,test,PNV,Vietnamese,arctic_a0027,0.34,0.41,"ER0,AH0,s",substitution,addition,0.6171923279762268,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0027.wav,To my surprise he began to show actual enthusiasm in my favor
PNV,test,PNV,Vietnamese,arctic_a0027,1.4,1.45,"AH0,IY0,s",substitution,deletion,0.4737028181552887,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0027.wav,To my surprise he began to show actual enthusiasm in my favor
PNV,test,PNV,Vietnamese,arctic_a0027,2.65,2.86,"L,W,s",substitution,addition,0.5195042490959167,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0027.wav,To my surprise he began to show actual enthusiasm in my favor
PNV,test,PNV,Vietnamese,arctic_a0027,3.92,4.03,"AE2,EY2,s",substitution,addition,0.5848137140274048,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0027.wav,To my surprise he began to show actual enthusiasm in my favor
PNV,test,PNV,Vietnamese,arctic_a0029,0.15,0.21,"R,AH0,s ",substitution,deletion,0.44637539982795715,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0029.wav,Their forces were already moving into the north country
PNV,test,PNV,Vietnamese,arctic_a0032,0.52,0.6,"S,Z,s",substitution,addition,0.5783100724220276,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0032.wav,Since then some mysterious force has been fighting us at every step
PNV,test,PNV,Vietnamese,arctic_a0036,1.59,1.62,"DH,D,s ",substitution,deletion,0.4476201832294464,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0036.wav,She turned in at the hotel
PNV,test,PNV,Vietnamese,arctic_a0037,0.51,0.561731,"DH,Z,s",substitution,addition,0.7265037894248962,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0037.wav,I was the only one who remained sitting
PNV,test,PNV,Vietnamese,arctic_a0038,0.2,0.23,"L,AH0,s",substitution,deletion,0.5623054504394531,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0038.wav,We'll have to watch our chances
PNV,test,PNV,Vietnamese,arctic_a0038,0.45513,0.49,"sil,W,a",addition,deletion,0.5158227682113647,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0038.wav,We'll have to watch our chances
PNV,test,PNV,Vietnamese,arctic_a0038,1.21,1.29,"R,AH0,s",substitution,addition,0.5438542366027832,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0038.wav,We'll have to watch our chances
PNV,test,PNV,Vietnamese,arctic_a0039,0.36,0.44,"IH1,IY1,s",substitution,addition,0.6412261724472046,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0039.wav,The ship should be in within a week or ten days
PNV,test,PNV,Vietnamese,arctic_a0039,1.06,1.15,"IH1,IY1,s",substitution,addition,0.591821014881134,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0039.wav,The ship should be in within a week or ten days
PNV,test,PNV,Vietnamese,arctic_a0039,2.37,2.44,"R,sil,d ",deletion,addition,0.5216028690338135,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0039.wav,The ship should be in within a week or ten days
PNV,test,PNV,Vietnamese,arctic_a0041,0.7,0.76,"L,sil,d ",deletion,addition,0.47107312083244324,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0041.wav,Meanwhile I'll go out to breathe a spell
PNV,test,PNV,Vietnamese,arctic_a0041,1.19,1.26,"L,W,s",substitution,deletion,0.49014556407928467,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0041.wav,Meanwhile I'll go out to breathe a spell
PNV,test,PNV,Vietnamese,arctic_a0041,2.51,2.6,"DH,TH,s",substitution,addition,0.631890594959259,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0041.wav,Meanwhile I'll go out to breathe a spell
PNV,test,PNV,Vietnamese,arctic_a0041,3.0,3.07,"EH1,AE1,s",substitution,addition,0.5061257481575012,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0041.wav,Meanwhile I'll go out to breathe a spell
PNV,test,PNV,Vietnamese,arctic_a0042,0.43,0.49,"D,T,s ",substitution,addition,0.5455653071403503,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0042.wav,How could he explain his possession of the sketch
PNV,test,PNV,Vietnamese,arctic_a0045,2.52,2.59,"D,T,s ",substitution,deletion,0.4941222071647644,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0045.wav,He moved away as quietly as he had come
PNV,test,PNV,Vietnamese,arctic_a0046,4.0,4.07,"R,AH0,s ",substitution,deletion,0.4593903720378876,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0046.wav,The girl faced him her eyes shining with sudden fear
PNV,test,PNV,Vietnamese,arctic_a0047,0.37,0.45,"S,Z,s ",substitution,addition,0.40963712334632874,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0047.wav,Close beside him gleamed the white fangs of the wolf dog
PNV,test,PNV,Vietnamese,arctic_a0047,0.54,0.6,"AH0,IY2,s",substitution,addition,0.5089994668960571,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0047.wav,Close beside him gleamed the white fangs of the wolf dog
PNV,test,PNV,Vietnamese,arctic_a0047,1.03,1.15,"IH1,IY1,s",substitution,addition,0.5215206742286682,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0047.wav,Close beside him gleamed the white fangs of the wolf dog
PNV,test,PNV,Vietnamese,arctic_a0047,2.084036,2.13,"DH,D,s ",substitution,addition,0.524476945400238,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0047.wav,Close beside him gleamed the white fangs of the wolf dog
PNV,test,PNV,Vietnamese,arctic_a0047,3.05,3.1,"V,B,s",substitution,deletion,0.5250844359397888,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0047.wav,Close beside him gleamed the white fangs of the wolf dog
PNV,test,PNV,Vietnamese,arctic_a0047,3.35,3.42,"UH1,UW1,s",substitution,addition,0.4622035622596741,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0047.wav,Close beside him gleamed the white fangs of the wolf dog
PNV,test,PNV,Vietnamese,arctic_a0048,0.83,0.87,"DH,D,s ",substitution,addition,0.5601556301116943,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0048.wav,He looked at the handkerchief more closely
PNV,test,PNV,Vietnamese,arctic_a0048,1.3,1.35,"ER0,AH0,s ",substitution,addition,0.6687187552452087,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0048.wav,He looked at the handkerchief more closely
PNV,test,PNV,Vietnamese,arctic_a0048,2.08,2.19,"R,AH0,s ",substitution,addition,0.3933000862598419,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0048.wav,He looked at the handkerchief more closely
PNV,test,PNV,Vietnamese,arctic_a0051,0.65,0.77,"S,Z,s ",substitution,addition,0.4761020541191101,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0051.wav,The lace was of a delicate ivory color faintly tinted with yellow
PNV,test,PNV,Vietnamese,arctic_a0051,1.99,2.05,"AH0,IH0,s",substitution,addition,0.5552583932876587,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0051.wav,The lace was of a delicate ivory color faintly tinted with yellow
PNV,test,PNV,Vietnamese,arctic_a0051,2.57,2.64425,"ER0,AH0,s ",substitution,addition,0.5299417972564697,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0051.wav,The lace was of a delicate ivory color faintly tinted with yellow
PNV,test,PNV,Vietnamese,arctic_a0051,2.64425,2.7,"R,L,s",substitution,addition,0.5062940716743469,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0051.wav,The lace was of a delicate ivory color faintly tinted with yellow
PNV,test,PNV,Vietnamese,arctic_a0052,1.98,2.02,"IH0,IY0,s",substitution,addition,0.5253657698631287,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0052.wav,It was a curious coincidence
PNV,test,PNV,Vietnamese,arctic_a0053,1.32,1.43,"ER0,AH0,s ",substitution,addition,0.5070956945419312,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0053.wav,Suddenly his fingers closed tightly over the handkerchief
PNV,test,PNV,Vietnamese,arctic_a0053,3.48,3.54,"ER0,AH0,s ",substitution,addition,0.6185770034790039,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0053.wav,Suddenly his fingers closed tightly over the handkerchief
PNV,test,PNV,Vietnamese,arctic_a0053,3.54,3.57,"DH,D,s ",substitution,deletion,0.575821578502655,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0053.wav,Suddenly his fingers closed tightly over the handkerchief
PNV,test,PNV,Vietnamese,arctic_a0054,1.1,1.13,"DH,D,s ",substitution,deletion,0.5043571591377258,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0054.wav,There was nothing on the rock
PNV,test,PNV,Vietnamese,arctic_a0058,0.76,0.81,"R,sil,d ",deletion,addition,0.4991661012172699,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0058.wav,I came for information more out of curiosity than anything else
PNV,test,PNV,Vietnamese,arctic_a0058,0.94,0.99,"ER0,AO0,s",substitution,addition,0.6027274131774902,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0058.wav,I came for information more out of curiosity than anything else
PNV,test,PNV,Vietnamese,arctic_a0058,2.09,2.19,"R,AH0,s ",substitution,addition,0.4702175557613373,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0058.wav,I came for information more out of curiosity than anything else
PNV,test,PNV,Vietnamese,arctic_a0058,2.59,2.64,"V,P,s",substitution,deletion,0.5478566884994507,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0058.wav,I came for information more out of curiosity than anything else
PNV,test,PNV,Vietnamese,arctic_a0058,3.73,3.8,"DH,D,s ",substitution,addition,0.4537507891654968,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0058.wav,I came for information more out of curiosity than anything else
PNV,test,PNV,Vietnamese,arctic_a0058,4.53,4.61,"L,W,s",substitution,addition,0.4038306772708893,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0058.wav,I came for information more out of curiosity than anything else
PNV,test,PNV,Vietnamese,arctic_a0059,2.0,2.05,"S,Z,s ",substitution,addition,0.6812070608139038,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0059.wav,His immaculate appearance was gone
PNV,test,PNV,Vietnamese,arctic_a0060,1.86,1.94,"ER0,AH0,s ",substitution,addition,0.5640038847923279,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0060.wav,Anyway no one saw her like that
PNV,test,PNV,Vietnamese,arctic_a0060,2.16,2.21,"K,sil,d ",deletion,addition,0.5869461297988892,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0060.wav,Anyway no one saw her like that
PNV,test,PNV,Vietnamese,arctic_a0062,0.9,0.94,"R,AH0,s ",substitution,deletion,0.5842313766479492,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0062.wav,The men stared into each other's face
PNV,test,PNV,Vietnamese,arctic_a0062,1.38,1.46,"IY1,IH1,s",substitution,addition,0.769952654838562,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0062.wav,The men stared into each other's face
PNV,test,PNV,Vietnamese,arctic_a0062,1.67,1.72,"DH,D,s ",substitution,addition,0.6589434742927551,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0062.wav,The men stared into each other's face
PNV,test,PNV,Vietnamese,arctic_a0063,3.0,3.07,"ER0,AH0,s ",substitution,addition,0.5207113027572632,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0063.wav,Yes it was a man who asked a stranger
PNV,test,PNV,Vietnamese,arctic_a0064,0.081952,0.11,"DH,D,s ",substitution,deletion,0.5102719664573669,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0064.wav,The fourth and fifth days passed without any developments
PNV,test,PNV,Vietnamese,arctic_a0065,1.36,1.39,"L,W,s",substitution,deletion,0.581744909286499,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0065.wav,They closed now until his fingers were like cords of steel
PNV,test,PNV,Vietnamese,arctic_a0065,3.83,4.02,"L,W,s",substitution,addition,0.6386024951934814,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0065.wav,They closed now until his fingers were like cords of steel
PNV,test,PNV,Vietnamese,arctic_a0067,1.16,1.21,"L,W,s",substitution,addition,0.47111326456069946,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0067.wav,Surely I will excuse you she cried
PNV,test,PNV,Vietnamese,arctic_a0067,1.3,1.35,"K,sil,d ",deletion,addition,0.5924787521362305,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0067.wav,Surely I will excuse you she cried
PNV,test,PNV,Vietnamese,arctic_a0071,0.57,0.61,"DH,Z,s",substitution,addition,0.5344928503036499,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0071.wav,What was the object of your little sensation
PNV,test,PNV,Vietnamese,arctic_a0071,1.2,1.26,"T,sil,d ",deletion,substitution,0.5003411173820496,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0071.wav,What was the object of your little sensation
PNV,test,PNV,Vietnamese,arctic_a0071,1.58,1.63,"R,AH0,s ",substitution,addition,0.5398596525192261,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0071.wav,What was the object of your little sensation
PNV,test,PNV,Vietnamese,arctic_a0073,0.59,0.62,"P,B,s",substitution,deletion,0.554428219795227,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0073.wav,The promoter's eyes were heavy with little puffy bags under them
PNV,test,PNV,Vietnamese,arctic_a0073,2.06,2.11,"ER0,AH0,s ",substitution,addition,0.5656070709228516,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0073.wav,The promoter's eyes were heavy with little puffy bags under them
PNV,test,PNV,Vietnamese,arctic_a0073,3.7,3.79,"AH0,OW*,s ",substitution,addition,0.5051580667495728,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0073.wav,The promoter's eyes were heavy with little puffy bags under them
PNV,test,PNV,Vietnamese,arctic_a0073,4.67,4.73,"Z,S,s ",substitution,addition,0.6082972884178162,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0073.wav,The promoter's eyes were heavy with little puffy bags under them
PNV,test,PNV,Vietnamese,arctic_a0073,4.98,5.04,"ER0,AH0,s ",substitution,addition,0.6440919637680054,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0073.wav,The promoter's eyes were heavy with little puffy bags under them
PNV,test,PNV,Vietnamese,arctic_a0075,0.14,0.18,"R,AH0,s ",substitution,deletion,0.587040901184082,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0075.wav,There has been a change she interrupted him
PNV,test,PNV,Vietnamese,arctic_a0075,0.373684,0.4,"sil,Y,a",addition,deletion,0.5623350143432617,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0075.wav,There has been a change she interrupted him
PNV,test,PNV,Vietnamese,arctic_a0076,1.29,1.35,"L,N,s",substitution,addition,0.43876203894615173,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0076.wav,The gray eyes faltered the flush deepened
PNV,test,PNV,Vietnamese,arctic_a0078,3.38,3.56,"ER0,AH0,s ",substitution,addition,0.5580320954322815,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0078.wav,Then and at supper he tried to fathom her
PNV,test,PNV,Vietnamese,arctic_a0079,1.02,1.07,"R,sil,d ",deletion,addition,0.45965781807899475,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0079.wav,It was a large canoe
PNV,test,PNV,Vietnamese,arctic_a0081,0.74,0.84,"IH1,IY1,s",substitution,addition,0.726906955242157,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0081.wav,What if she did not come to the rock
PNV,test,PNV,Vietnamese,arctic_a0081,0.84,0.91,"D,T,s ",substitution,addition,0.5427502393722534,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0081.wav,What if she did not come to the rock
PNV,test,PNV,Vietnamese,arctic_a0081,2.33,2.38,"DH,D,s ",substitution,addition,0.5483992695808411,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0081.wav,What if she did not come to the rock
PNV,test,PNV,Vietnamese,arctic_a0082,0.14,0.22,"IH1,IY1,s",substitution,addition,0.612829327583313,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0082.wav,His face was streaming with blood
PNV,test,PNV,Vietnamese,arctic_a0082,2.14,2.23,"TH,T,s",substitution,deletion,0.455371618270874,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0082.wav,His face was streaming with blood
PNV,test,PNV,Vietnamese,arctic_a0085,0.58,0.65,"AH0,OW*,s ",substitution,addition,0.46111276745796204,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0085.wav,A trickle of fresh blood ran over his face
PNV,test,PNV,Vietnamese,arctic_a0085,0.65,0.8,"L,sil,d ",deletion,substitution,0.6107341647148132,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0085.wav,A trickle of fresh blood ran over his face
PNV,test,PNV,Vietnamese,arctic_a0085,2.82,2.96,"OW1,AO1,s",substitution,addition,0.49180179834365845,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0085.wav,A trickle of fresh blood ran over his face
PNV,test,PNV,Vietnamese,arctic_a0085,2.96,3.02,"V,W,s",substitution,addition,0.5210848450660706,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0085.wav,A trickle of fresh blood ran over his face
PNV,test,PNV,Vietnamese,arctic_a0085,3.02,3.09,"ER0,AH0,s ",substitution,addition,0.564888060092926,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0085.wav,A trickle of fresh blood ran over his face
PNV,test,PNV,Vietnamese,arctic_a0086,0.84,0.9,"D,T,s ",substitution,addition,0.5795314311981201,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0086.wav,Death had come with terrible suddenness
PNV,test,PNV,Vietnamese,arctic_a0088,0.29,0.38,"EY1,EH1,s",substitution,addition,0.5898562073707581,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0088.wav,He made sure that the magazine was loaded and resumed his paddling
PNV,test,PNV,Vietnamese,arctic_a0088,0.81,0.88,"R,sil,d",deletion,addition,0.4929795563220978,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0088.wav,He made sure that the magazine was loaded and resumed his paddling
PNV,test,PNV,Vietnamese,arctic_a0088,4.12,4.2,"D,sil,d ",deletion,addition,0.5264157056808472,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0088.wav,He made sure that the magazine was loaded and resumed his paddling
PNV,test,PNV,Vietnamese,arctic_a0089,2.39,2.480525,"ER0,IY0,s",substitution,addition,0.5780836939811707,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0089.wav,The night glow was treacherous to shoot by
PNV,test,PNV,Vietnamese,arctic_a0090,1.53,1.6,"CH,sil,d ",deletion,substitution,0.6727468967437744,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0090.wav,The singing voice approached rapidly
PNV,test,PNV,Vietnamese,arctic_a0091,1.75,1.83,"TH,T,s",substitution,deletion,0.49028101563453674,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0091.wav,His blood grew hot with rage at the thought
PNV,test,PNV,Vietnamese,arctic_a0091,3.12,3.19,"T,T*,s",substitution,deletion,0.5887159109115601,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0091.wav,His blood grew hot with rage at the thought
PNV,test,PNV,Vietnamese,arctic_a0092,1.77,1.86,"D,T,s ",substitution,deletion,0.43231695890426636,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0092.wav,He went down in midstream searching the shadows of both shores
PNV,test,PNV,Vietnamese,arctic_a0092,2.89,2.96,"ER1,AH0,s ",substitution,addition,0.5240821242332458,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0092.wav,He went down in midstream searching the shadows of both shores
PNV,test,PNV,Vietnamese,arctic_a0092,4.092512,4.17,"AH1,AO1,s",substitution,addition,0.5267589688301086,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0092.wav,He went down in midstream searching the shadows of both shores
PNV,test,PNV,Vietnamese,arctic_a0092,4.17,4.22,"V,P,s",substitution,deletion,0.5366450548171997,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0092.wav,He went down in midstream searching the shadows of both shores
PNV,test,PNV,Vietnamese,arctic_a0093,0.8,0.93,"L,sil,d ",deletion,substitution,0.6163076162338257,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0093.wav,For a full minute he crouched and listened
PNV,test,PNV,Vietnamese,arctic_a0093,2.091501,2.178761,"sil,Z,a",addition,substitution,0.581591010093689,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0093.wav,For a full minute he crouched and listened
PNV,test,PNV,Vietnamese,arctic_a0093,2.64,2.73,"CH,sil,d ",deletion,substitution,0.8294360041618347,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0093.wav,For a full minute he crouched and listened
PNV,test,PNV,Vietnamese,arctic_a0094,0.45,0.54,"D,T,s",substitution,addition,0.4881977438926697,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0094.wav,He had barely entered this when he saw the glow of a fire
PNV,test,PNV,Vietnamese,arctic_a0094,1.18,1.32,"EH1,AE1,s",substitution,addition,0.548224925994873,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0094.wav,He had barely entered this when he saw the glow of a fire
PNV,test,PNV,Vietnamese,arctic_a0094,4.38,4.45,"V,B,s",substitution,deletion,0.4552803635597229,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0094.wav,He had barely entered this when he saw the glow of a fire
PNV,test,PNV,Vietnamese,arctic_a0094,4.84,4.95,"R,AH0,s ",substitution,addition,0.513189435005188,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0094.wav,He had barely entered this when he saw the glow of a fire
PNV,test,PNV,Vietnamese,arctic_a0095,0.48,0.59,"G,K,s",substitution,deletion,0.4237620532512665,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0095.wav,A big canvas tent was the first thing to come within his vision
PNV,test,PNV,Vietnamese,arctic_a0096,0.11,0.15,"ER0,AH0,s ",substitution,deletion,0.4310762286186218,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0096.wav,Perhaps she had already met her fate a little deeper in the forest
PNV,test,PNV,Vietnamese,arctic_a0096,2.73,2.82,"ER0,AH0,s ",substitution,addition,0.6391876339912415,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0096.wav,Perhaps she had already met her fate a little deeper in the forest
PNV,test,PNV,Vietnamese,arctic_a0097,0.48,0.54,"Y,JH,s",substitution,addition,0.5999209880828857,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0097.wav,Then you can arrange yourself comfortably among these robes in the bow
PNV,test,PNV,Vietnamese,arctic_a0097,1.584942,1.63,"R,AH0,s ",substitution,addition,0.46809619665145874,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0097.wav,Then you can arrange yourself comfortably among these robes in the bow
PNV,test,PNV,Vietnamese,arctic_a0097,1.87,1.93,"L,W,s",substitution,deletion,0.4750657379627228,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0097.wav,Then you can arrange yourself comfortably among these robes in the bow
PNV,test,PNV,Vietnamese,arctic_a0097,4.83,5.03,"B,P,s",substitution,deletion,0.4701198637485504,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0097.wav,Then you can arrange yourself comfortably among these robes in the bow
PNV,test,PNV,Vietnamese,arctic_a0098,0.53,0.57,"L,W,s",substitution,addition,0.4569402039051056,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0098.wav,Shall I carry you
PNV,test,PNV,Vietnamese,arctic_a0101,2.17,2.22,"DH,D,s ",substitution,addition,0.5064823031425476,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0101.wav,You you would not keep the truth from me
PNV,test,PNV,Vietnamese,arctic_a0101,2.66,2.73,"AH1,AO1,s",substitution,addition,0.4671204686164856,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0101.wav,You you would not keep the truth from me
PNV,test,PNV,Vietnamese,arctic_a0102,0.27,0.33,"L,W,s",substitution,deletion,0.5483952760696411,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0102.wav,He will follow us soon
PNV,test,PNV,Vietnamese,arctic_a0103,0.23,0.29,"R,AH0,s ",substitution,deletion,0.46577179431915283,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_a0103.wav,But there came no promise from the bow of the canoe
