crop_mode,speaker_id,utterance_id,audio_path,start_time,end_time,true_error_type,predicted_error_type,confidence,is_correct,prob_addition,prob_deletion,prob_substitution
context_0_10,HQTV,arctic_b0518,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0518.wav,2.21,2.24,deletion,substitution,0.4006297290325165,False,0.33296725153923035,0.2664029598236084,0.4006297290325165
original_segment,HQTV,arctic_b0481,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0481.wav,0.03,0.1,substitution,deletion,0.40036192536354065,False,0.2386825531721115,0.40036192536354065,0.36095553636550903
context_0_10,HQTV,arctic_b0509,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0509.wav,2.07,2.12,deletion,substitution,0.399895042181015,False,0.28232061862945557,0.3177843987941742,0.399895042181015
context_0_10,THV,arctic_b0518,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0518.wav,0.43,0.54,deletion,substitution,0.3996507525444031,False,0.31644946336746216,0.28389978408813477,0.3996507525444031
original_segment,TLV,arctic_b0534,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0534.wav,3.83,3.86,substitution,deletion,0.3995579481124878,False,0.30640071630477905,0.3995579481124878,0.29404136538505554
context_0_10,THV,arctic_b0469,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0469.wav,2.79,2.82,deletion,substitution,0.399150013923645,False,0.3048301339149475,0.29601985216140747,0.399150013923645
original_segment,HQTV,arctic_b0469,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0469.wav,0.77,0.85,deletion,substitution,0.39886173605918884,False,0.32328835129737854,0.277849942445755,0.39886173605918884
original_segment,THV,arctic_b0469,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0469.wav,1.50976,1.71,substitution,addition,0.3988283574581146,False,0.3988283574581146,0.20756399631500244,0.39360764622688293
original_segment,HQTV,arctic_b0481,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0481.wav,2.47,2.51,substitution,deletion,0.3985346257686615,False,0.2739160656929016,0.3985346257686615,0.3275493085384369
original_segment,THV,arctic_b0469,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0469.wav,0.89,0.93,substitution,addition,0.3981472849845886,False,0.3981472849845886,0.27703508734703064,0.3248176872730255
context_0_10,HQTV,arctic_b0534,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0534.wav,3.94,3.99,substitution,addition,0.39772722125053406,False,0.39772722125053406,0.2837783396244049,0.31849440932273865
original_segment,PNV,arctic_b0465,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0465.wav,6.78,6.93,substitution,addition,0.39752763509750366,False,0.39752763509750366,0.2453659325838089,0.35710641741752625
context_0_10,PNV,arctic_b0481,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0481.wav,2.377424,2.45,addition,substitution,0.39746204018592834,False,0.3747689723968506,0.22776897251605988,0.39746204018592834
original_segment,THV,arctic_b0465,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0465.wav,0.598069,0.668279,addition,deletion,0.39704635739326477,False,0.32007262110710144,0.39704635739326477,0.28288108110427856
context_0_10,TLV,arctic_b0503,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0503.wav,3.51,3.59,substitution,deletion,0.396759033203125,False,0.3121744990348816,0.396759033203125,0.291066437959671
original_segment,THV,arctic_b0488,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0488.wav,3.43,3.46,substitution,deletion,0.39671528339385986,False,0.3031437397003174,0.39671528339385986,0.30014097690582275
original_segment,TLV,arctic_b0503,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0503.wav,3.96,4.08,substitution,addition,0.3962844908237457,False,0.3962844908237457,0.2466525137424469,0.3570629954338074
original_segment,HQTV,arctic_b0527,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0527.wav,0.03,0.08,substitution,addition,0.39625129103660583,False,0.39625129103660583,0.30293527245521545,0.3008134663105011
context_0_15,PNV,arctic_b0503,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0503.wav,1.25,1.28,deletion,substitution,0.3962440490722656,False,0.2787821888923645,0.3249737322330475,0.3962440490722656
context_0_15,TLV,arctic_b0465,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0465.wav,5.65,5.68,substitution,deletion,0.395385205745697,False,0.30667799711227417,0.395385205745697,0.2979367971420288
context_0_10,TLV,arctic_b0465,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0465.wav,2.64,2.69,substitution,deletion,0.3953293561935425,False,0.3159128427505493,0.3953293561935425,0.2887577712535858
context_0_10,HQTV,arctic_b0503,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0503.wav,2.04,2.14,substitution,deletion,0.3951229155063629,False,0.3074164092540741,0.3951229155063629,0.2974606454372406
context_0_10,THV,arctic_b0469,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0469.wav,0.25,0.33,substitution,addition,0.3948740065097809,False,0.3948740065097809,0.2595696449279785,0.3455564081668854
context_0_10,HQTV,arctic_b0481,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0481.wav,1.5,1.59,substitution,addition,0.3947601914405823,False,0.3947601914405823,0.27679625153541565,0.32844358682632446
original_segment,HQTV,arctic_b0534,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0534.wav,3.28,3.39,substitution,addition,0.3944903016090393,False,0.3944903016090393,0.22880490124225616,0.3767048120498657
context_0_10,PNV,arctic_b0488,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0488.wav,1.53,1.63,substitution,deletion,0.39416876435279846,False,0.2948773205280304,0.39416876435279846,0.31095394492149353
original_segment,TLV,arctic_b0534,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0534.wav,0.03,0.13,substitution,addition,0.3941245675086975,False,0.3941245675086975,0.25021928548812866,0.35565611720085144
context_0_10,HQTV,arctic_b0465,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0465.wav,3.08,3.15,substitution,deletion,0.3941028416156769,False,0.3389267027378082,0.3941028416156769,0.2669704556465149
context_0_10,THV,arctic_b0534,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0534.wav,4.16,4.42,substitution,deletion,0.39370763301849365,False,0.32525137066841125,0.39370763301849365,0.2810409963130951
original_segment,HQTV,arctic_b0534,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0534.wav,3.94,3.99,substitution,addition,0.39367052912712097,False,0.39367052912712097,0.25123459100723267,0.35509487986564636
context_0_10,TLV,arctic_b0503,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0503.wav,1.310495,2.210495,addition,substitution,0.39331433176994324,False,0.28645509481430054,0.32023054361343384,0.39331433176994324
context_0_10,THV,arctic_b0488,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0488.wav,3.05,3.12,substitution,addition,0.3932313621044159,False,0.3932313621044159,0.25823158025741577,0.34853705763816833
context_0_10,HQTV,arctic_b0481,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0481.wav,2.570345,2.643577,addition,substitution,0.39320850372314453,False,0.3476839065551758,0.2591075599193573,0.39320850372314453
context_0_10,THV,arctic_b0488,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0488.wav,4.8,4.89,substitution,deletion,0.393047958612442,False,0.2931901812553406,0.393047958612442,0.313761830329895
original_segment,HQTV,arctic_b0465,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0465.wav,3.43,3.46,deletion,substitution,0.3929714262485504,False,0.2299005091190338,0.37712806463241577,0.3929714262485504
original_segment,TLV,arctic_b0534,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0534.wav,0.97,1.06,substitution,deletion,0.3929009735584259,False,0.30249297618865967,0.3929009735584259,0.30460605025291443
context_0_10,HQTV,arctic_b0534,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0534.wav,1.87,1.93,deletion,addition,0.39284515380859375,False,0.39284515380859375,0.2655755877494812,0.3415791690349579
original_segment,TLV,arctic_b0509,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0509.wav,0.52,0.66,deletion,addition,0.39248859882354736,False,0.39248859882354736,0.24362967908382416,0.3638816773891449
context_0_10,TLV,arctic_b0465,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0465.wav,4.126406,4.179873,addition,deletion,0.39240914583206177,False,0.3380666971206665,0.39240914583206177,0.26952415704727173
original_segment,TLV,arctic_b0465,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0465.wav,4.126406,4.179873,addition,deletion,0.39224931597709656,False,0.24277304112911224,0.39224931597709656,0.3649776875972748
context_0_10,THV,arctic_b0534,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0534.wav,2.44,2.49,deletion,substitution,0.39191901683807373,False,0.30132994055747986,0.3067510426044464,0.39191901683807373
original_segment,TLV,arctic_b0503,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0503.wav,3.59,3.66,substitution,deletion,0.3917211890220642,False,0.3013674318790436,0.3917211890220642,0.3069113790988922
original_segment,THV,arctic_b0465,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0465.wav,3.19,3.237365,addition,substitution,0.39165881276130676,False,0.24549832940101624,0.3628429174423218,0.39165881276130676
context_0_10,THV,arctic_b0509,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0509.wav,1.71,1.74,substitution,deletion,0.39127039909362793,False,0.317552775144577,0.39127039909362793,0.29117685556411743
context_0_15,TLV,arctic_b0534,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0534.wav,0.13,0.2,deletion,substitution,0.39104390144348145,False,0.27372661232948303,0.33522945642471313,0.39104390144348145
original_segment,TLV,arctic_b0534,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0534.wav,1.41,1.45,substitution,addition,0.3909178376197815,False,0.3909178376197815,0.31641119718551636,0.29267096519470215
original_segment,TLV,arctic_b0488,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0488.wav,2.29,2.35,substitution,deletion,0.39085039496421814,False,0.2934854328632355,0.39085039496421814,0.3156642019748688
context_0_10,THV,arctic_b0465,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0465.wav,0.15,0.2,deletion,substitution,0.390571653842926,False,0.3220329284667969,0.2873954176902771,0.390571653842926
context_0_10,THV,arctic_b0503,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0503.wav,1.31263,1.342825,substitution,addition,0.39048466086387634,False,0.39048466086387634,0.2552909851074219,0.3542243242263794
context_0_10,PNV,arctic_b0465,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0465.wav,6.31,6.34,substitution,deletion,0.39005395770072937,False,0.326499879360199,0.39005395770072937,0.28344613313674927
original_segment,THV,arctic_b0469,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0469.wav,0.25,0.33,substitution,deletion,0.38960251212120056,False,0.27049607038497925,0.38960251212120056,0.3399013578891754
context_0_10,TLV,arctic_b0503,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0503.wav,0.85,0.88,substitution,addition,0.38921183347702026,False,0.38921183347702026,0.32699909806251526,0.28378912806510925
context_0_10,TLV,arctic_b0488,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0488.wav,2.04,2.14,substitution,deletion,0.38914310932159424,False,0.3104194700717926,0.38914310932159424,0.30043745040893555
context_0_10,HQTV,arctic_b0465,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0465.wav,0.2,0.25,deletion,addition,0.3883305490016937,False,0.3883305490016937,0.2846304476261139,0.3270389437675476
context_0_10,PNV,arctic_b0469,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0469.wav,1.63,1.66,deletion,substitution,0.38819947838783264,False,0.35469457507133484,0.2571059763431549,0.38819947838783264
original_segment,PNV,arctic_b0509,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0509.wav,1.7,1.73,substitution,deletion,0.38808566331863403,False,0.2751764953136444,0.38808566331863403,0.33673787117004395
context_0_10,PNV,arctic_b0488,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0488.wav,0.34,0.37,deletion,substitution,0.3880566358566284,False,0.259080708026886,0.35286256670951843,0.3880566358566284
context_0_10,TLV,arctic_b0534,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0534.wav,3.83,3.86,substitution,addition,0.3875088095664978,False,0.3875088095664978,0.31423306465148926,0.2982581555843353
original_segment,HQTV,arctic_b0469,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0469.wav,2.08,2.12,substitution,deletion,0.38709545135498047,False,0.3122345507144928,0.38709545135498047,0.3006700575351715
original_segment,HQTV,arctic_b0469,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0469.wav,0.85,0.99,deletion,addition,0.3870012164115906,False,0.3870012164115906,0.30158695578575134,0.3114118278026581
original_segment,PNV,arctic_b0518,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0518.wav,2.78,2.82,substitution,deletion,0.38657471537590027,False,0.2706599235534668,0.38657471537590027,0.34276536107063293
original_segment,THV,arctic_b0527,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0527.wav,1.05,1.16,substitution,addition,0.38592982292175293,False,0.38592982292175293,0.23516081273555756,0.3789093792438507
original_segment,HQTV,arctic_b0465,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0465.wav,2.87,2.92,substitution,addition,0.38592925667762756,False,0.38592925667762756,0.2472376823425293,0.36683300137519836
original_segment,HQTV,arctic_b0518,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0518.wav,2.68,2.74,deletion,addition,0.38587886095046997,False,0.38587886095046997,0.29623037576675415,0.3178907632827759
original_segment,TLV,arctic_b0481,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0481.wav,2.04,2.204873,addition,deletion,0.38556039333343506,False,0.28860023617744446,0.38556039333343506,0.32583943009376526
context_0_15,TLV,arctic_b0534,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0534.wav,0.47,0.52,deletion,substitution,0.38519608974456787,False,0.3199538290500641,0.29485011100769043,0.38519608974456787
context_0_10,HQTV,arctic_b0518,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0518.wav,1.16,1.23,deletion,substitution,0.384961873292923,False,0.3253433406352997,0.28969472646713257,0.384961873292923
context_0_10,PNV,arctic_b0488,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0488.wav,0.98,1.04,deletion,substitution,0.384509414434433,False,0.3298792243003845,0.2856113314628601,0.384509414434433
original_segment,THV,arctic_b0503,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0503.wav,1.88,1.97,substitution,deletion,0.3839940130710602,False,0.31554731726646423,0.3839940130710602,0.3004586696624756
context_0_15,TLV,arctic_b0488,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0488.wav,4.87,5.08,substitution,deletion,0.38391315937042236,False,0.28232067823410034,0.38391315937042236,0.3337661325931549
context_0_10,THV,arctic_b0534,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0534.wav,1.35,1.38,substitution,deletion,0.3839060664176941,False,0.33940303325653076,0.3839060664176941,0.27669090032577515
context_0_10,THV,arctic_b0465,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0465.wav,3.39,3.42,deletion,substitution,0.38387933373451233,False,0.2740425765514374,0.3420780897140503,0.38387933373451233
context_0_10,THV,arctic_b0488,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0488.wav,4.99,5.17,substitution,deletion,0.3833793103694916,False,0.3587750792503357,0.3833793103694916,0.25784561038017273
original_segment,THV,arctic_b0465,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0465.wav,0.15,0.2,deletion,addition,0.382619708776474,False,0.382619708776474,0.27431291341781616,0.34306737780570984
context_0_10,HQTV,arctic_b0527,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0527.wav,1.03,1.15,substitution,addition,0.38237982988357544,False,0.38237982988357544,0.2774129807949066,0.34020718932151794
context_0_10,TLV,arctic_b0469,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0469.wav,3.12,3.213622,deletion,addition,0.3821401298046112,False,0.3821401298046112,0.25279679894447327,0.3650630712509155
context_0_10,HQTV,arctic_b0469,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0469.wav,1.31,1.34,deletion,substitution,0.3814157545566559,False,0.26515722274780273,0.35342705249786377,0.3814157545566559
context_0_10,TLV,arctic_b0481,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0481.wav,0.53,0.56,deletion,substitution,0.38084831833839417,False,0.3554724454879761,0.26367923617362976,0.38084831833839417
context_0_15,THV,arctic_b0481,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0481.wav,0.46,0.49,deletion,substitution,0.38073548674583435,False,0.3011310398578644,0.3181334435939789,0.38073548674583435
context_0_10,TLV,arctic_b0503,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0503.wav,0.52,0.56,deletion,addition,0.380664587020874,False,0.380664587020874,0.25131523609161377,0.3680201470851898
context_0_10,PNV,arctic_b0503,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0503.wav,1.25,1.28,deletion,addition,0.38062718510627747,False,0.38062718510627747,0.3277135193347931,0.29165929555892944
context_0_10,PNV,arctic_b0518,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0518.wav,0.23,0.29,deletion,substitution,0.38011643290519714,False,0.3553180992603302,0.26456543803215027,0.38011643290519714
original_segment,HQTV,arctic_b0509,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0509.wav,2.22,2.28,substitution,deletion,0.37992310523986816,False,0.322270005941391,0.37992310523986816,0.29780688881874084
context_0_10,PNV,arctic_b0503,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0503.wav,0.59,0.65,substitution,addition,0.3799186050891876,False,0.3799186050891876,0.28847017884254456,0.33161118626594543
context_0_15,THV,arctic_b0503,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0503.wav,0.58,0.62,deletion,substitution,0.3795267641544342,False,0.24925199151039124,0.3712212145328522,0.3795267641544342
context_0_15,HQTV,arctic_b0503,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0503.wav,1.16,1.24,substitution,deletion,0.37935832142829895,False,0.2639675438404083,0.37935832142829895,0.3566741347312927
original_segment,THV,arctic_b0534,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0534.wav,3.63,3.73,substitution,deletion,0.3787902891635895,False,0.33687087893486023,0.3787902891635895,0.2843388617038727
context_0_10,HQTV,arctic_b0527,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0527.wav,0.03,0.08,substitution,addition,0.37870320677757263,False,0.37870320677757263,0.30745959281921387,0.3138371407985687
context_0_10,THV,arctic_b0518,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0518.wav,2.71,2.75,substitution,deletion,0.37806233763694763,False,0.33363327383995056,0.37806233763694763,0.2883043587207794
context_0_10,TLV,arctic_b0469,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0469.wav,0.96,1.02,substitution,addition,0.3775559365749359,False,0.3775559365749359,0.3324835002422333,0.2899605333805084
context_0_10,TLV,arctic_b0469,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0469.wav,2.99,3.07,substitution,addition,0.3773222863674164,False,0.3773222863674164,0.27357298135757446,0.34910476207733154
context_0_15,THV,arctic_b0465,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0465.wav,0.2,0.37,substitution,addition,0.37725329399108887,False,0.37725329399108887,0.28387656807899475,0.33887016773223877
original_segment,TLV,arctic_b0488,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0488.wav,3.24,3.34,substitution,addition,0.37668073177337646,False,0.37668073177337646,0.2829640507698059,0.34035524725914
context_0_10,THV,arctic_b0469,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0469.wav,0.67,0.71,substitution,addition,0.37649983167648315,False,0.37649983167648315,0.33131468296051025,0.2921854853630066
context_0_15,PNV,arctic_b0488,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0488.wav,2.96,3.03,deletion,substitution,0.3763868808746338,False,0.3020591139793396,0.321554034948349,0.3763868808746338
context_0_10,HQTV,arctic_b0527,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0527.wav,2.24,2.34,substitution,deletion,0.3762941360473633,False,0.3052087426185608,0.3762941360473633,0.3184971213340759
original_segment,PNV,arctic_b0509,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0509.wav,2.43,2.5,substitution,deletion,0.3762940466403961,False,0.2790279984474182,0.3762940466403961,0.34467795491218567
context_0_10,THV,arctic_b0518,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0518.wav,3.16,3.21,deletion,addition,0.3761555850505829,False,0.3761555850505829,0.31991857290267944,0.30392587184906006
context_0_10,HQTV,arctic_b0481,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0481.wav,0.03,0.1,substitution,addition,0.3761157989501953,False,0.3761157989501953,0.28426265716552734,0.33962148427963257
context_0_10,TLV,arctic_b0465,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0465.wav,0.62,0.65,deletion,addition,0.37611448764801025,False,0.37611448764801025,0.3299693465232849,0.2939162254333496
context_0_10,HQTV,arctic_b0465,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0465.wav,5.1,5.15,deletion,substitution,0.3760420083999634,False,0.3197462260723114,0.3042117953300476,0.3760420083999634
context_0_15,TLV,arctic_b0518,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0518.wav,0.9,1.01,deletion,substitution,0.3758526146411896,False,0.3132816255092621,0.31086573004722595,0.3758526146411896
context_0_15,THV,arctic_b0503,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0503.wav,1.342825,1.565515,addition,substitution,0.37556853890419006,False,0.3533579111099243,0.2710735499858856,0.37556853890419006
original_segment,TLV,arctic_b0509,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0509.wav,2.65,2.69,deletion,substitution,0.3745679557323456,False,0.3630962371826172,0.26233580708503723,0.3745679557323456
context_0_15,TLV,arctic_b0509,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0509.wav,2.65,2.69,deletion,substitution,0.3744957745075226,False,0.2961346507072449,0.3293694853782654,0.3744957745075226
context_0_10,THV,arctic_b0527,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0527.wav,0.05,0.16,substitution,addition,0.3743656277656555,False,0.3743656277656555,0.2737215757369995,0.3519127666950226
context_0_15,THV,arctic_b0488,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0488.wav,4.45,4.53,deletion,addition,0.3743554651737213,False,0.3743554651737213,0.2913314998149872,0.3343130350112915
original_segment,THV,arctic_b0503,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0503.wav,3.45,3.52,deletion,substitution,0.3743283748626709,False,0.27871060371398926,0.34696099162101746,0.3743283748626709
context_0_10,HQTV,arctic_b0488,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0488.wav,4.74,4.77,deletion,substitution,0.37416520714759827,False,0.32552188634872437,0.30031290650367737,0.37416520714759827
context_0_10,TLV,arctic_b0509,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0509.wav,0.91,0.95,substitution,deletion,0.3740619719028473,False,0.3502589166164398,0.3740619719028473,0.2756791114807129
original_segment,TLV,arctic_b0503,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0503.wav,2.645646,2.67,addition,deletion,0.3740037679672241,False,0.32600879669189453,0.3740037679672241,0.29998746514320374
context_0_15,TLV,arctic_b0481,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0481.wav,0.04,0.11,substitution,deletion,0.373526006937027,False,0.2875467836856842,0.373526006937027,0.3389272391796112
context_0_10,HQTV,arctic_b0527,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0527.wav,0.45,0.500049,substitution,addition,0.37337225675582886,False,0.37337225675582886,0.3501991927623749,0.27642858028411865
original_segment,THV,arctic_b0534,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0534.wav,0.52,0.541169,substitution,deletion,0.3733113408088684,False,0.2716783881187439,0.3733113408088684,0.3550102412700653
context_0_10,TLV,arctic_b0509,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0509.wav,1.29,1.33,substitution,deletion,0.37319374084472656,False,0.32983675599098206,0.37319374084472656,0.2969695031642914
