speaker_id,utterance_id,audio_path,start_time,end_time,true_error_type,predicted_error_type,confidence,is_correct,prob_addition,prob_deletion,prob_substitution
HQTV,arctic_b0488,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0488.wav,4.67,4.74,substitution,deletion,0.3709802031517029,False,0.30020198225975037,0.3709802031517029,0.32881778478622437
HQTV,arctic_b0481,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0481.wav,3.87,3.92,deletion,addition,0.3704667091369629,False,0.3704667091369629,0.3156996965408325,0.3138335347175598
THV,arctic_b0469,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0469.wav,2.19,2.35,substitution,deletion,0.3703690767288208,False,0.31353598833084106,0.3703690767288208,0.31609493494033813
HQTV,arctic_b0465,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0465.wav,1.12,1.22,substitution,addition,0.3694610595703125,False,0.3694610595703125,0.29900166392326355,0.33153727650642395
PNV,arctic_b0503,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0503.wav,3.66,3.72,deletion,substitution,0.3692000210285187,False,0.3434721827507019,0.2873278260231018,0.3692000210285187
HQTV,arctic_b0527,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0527.wav,1.03,1.15,substitution,addition,0.3691467046737671,False,0.3691467046737671,0.2633627653121948,0.3674904704093933
THV,arctic_b0465,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0465.wav,1.62,1.68,substitution,addition,0.3690575957298279,False,0.3690575957298279,0.3111170828342438,0.31982535123825073
HQTV,arctic_b0469,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0469.wav,1.44,1.47,deletion,substitution,0.3690406382083893,False,0.2813555896282196,0.3496038317680359,0.3690406382083893
HQTV,arctic_b0488,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0488.wav,1.02,1.16,substitution,deletion,0.3674156665802002,False,0.3243841826915741,0.3674156665802002,0.3082001209259033
TLV,arctic_b0469,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0469.wav,2.23,2.27,deletion,substitution,0.3673701882362366,False,0.3500945568084717,0.2825353145599365,0.3673701882362366
HQTV,arctic_b0527,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0527.wav,0.45,0.500049,substitution,deletion,0.3672884404659271,False,0.3372543156147003,0.3672884404659271,0.29545727372169495
TLV,arctic_b0481,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0481.wav,2.89,3.06,deletion,substitution,0.36622193455696106,False,0.3103162348270416,0.3234618306159973,0.36622193455696106
HQTV,arctic_b0534,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0534.wav,1.87,1.93,deletion,substitution,0.36487916111946106,False,0.35228052735328674,0.2828402817249298,0.36487916111946106
HQTV,arctic_b0465,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0465.wav,3.97456,4.07,addition,substitution,0.3645477890968323,False,0.3463587462902069,0.28909340500831604,0.3645477890968323
THV,arctic_b0509,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0509.wav,1.88,1.94,substitution,deletion,0.3635784387588501,False,0.33465760946273804,0.3635784387588501,0.30176395177841187
HQTV,arctic_b0503,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0503.wav,0.36,0.39,deletion,substitution,0.3633004426956177,False,0.3219445049762726,0.31475505232810974,0.3633004426956177
THV,arctic_b0469,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0469.wav,2.79,2.82,deletion,addition,0.36308181285858154,False,0.36308181285858154,0.2880617678165436,0.3488564193248749
PNV,arctic_b0509,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0509.wav,0.49,0.61,deletion,addition,0.36249852180480957,False,0.36249852180480957,0.30920594930648804,0.3282955586910248
TLV,arctic_b0509,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0509.wav,2.22,2.25,substitution,deletion,0.362129807472229,False,0.3351882994174957,0.362129807472229,0.3026818633079529
THV,arctic_b0481,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0481.wav,1.3,1.37,substitution,deletion,0.36188602447509766,False,0.3306688368320465,0.36188602447509766,0.30744510889053345
THV,arctic_b0469,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0469.wav,0.83,0.89,substitution,addition,0.36141055822372437,False,0.36141055822372437,0.30328601598739624,0.335303395986557
HQTV,arctic_b0503,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0503.wav,1.99,2.04,substitution,deletion,0.3613365888595581,False,0.3360351324081421,0.3613365888595581,0.3026282489299774
TLV,arctic_b0481,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0481.wav,1.17,1.24,deletion,addition,0.3604133427143097,False,0.3604133427143097,0.3014878034591675,0.3380988836288452
TLV,arctic_b0503,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0503.wav,4.12,4.23,substitution,addition,0.3589535355567932,False,0.3589535355567932,0.29277414083480835,0.34827229380607605
HQTV,arctic_b0503,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0503.wav,3.07,3.1,deletion,substitution,0.3589146137237549,False,0.2917095720767975,0.34937578439712524,0.3589146137237549
TLV,arctic_b0465,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0465.wav,0.23,0.33,deletion,substitution,0.35889962315559387,False,0.3505706787109375,0.29052969813346863,0.35889962315559387
HQTV,arctic_b0488,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0488.wav,3.46,3.54,substitution,addition,0.35833755135536194,False,0.35833755135536194,0.32956770062446594,0.3120947480201721
PNV,arctic_b0469,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0469.wav,2.18,2.25,substitution,addition,0.3583166301250458,False,0.3583166301250458,0.2972087264060974,0.3444746136665344
THV,arctic_b0488,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0488.wav,0.48,0.51,substitution,deletion,0.357621967792511,False,0.32350051403045654,0.357621967792511,0.31887751817703247
THV,arctic_b0527,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0527.wav,1.97,2.14,substitution,addition,0.35587164759635925,False,0.35587164759635925,0.3152945339679718,0.32883384823799133
TLV,arctic_b0527,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0527.wav,0.43,0.5,substitution,deletion,0.35585564374923706,False,0.34255897998809814,0.35585564374923706,0.30158531665802
THV,arctic_b0503,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0503.wav,1.31263,1.342825,substitution,deletion,0.35579732060432434,False,0.3405667543411255,0.35579732060432434,0.3036358952522278
PNV,arctic_b0465,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0465.wav,3.83,3.9,substitution,deletion,0.35423657298088074,False,0.2991442382335663,0.35423657298088074,0.34661921858787537
THV,arctic_b0503,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0503.wav,1.565515,1.66,addition,substitution,0.353666752576828,False,0.3106386065483093,0.33569464087486267,0.353666752576828
HQTV,arctic_b0518,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0518.wav,1.37,1.43,deletion,addition,0.3536176383495331,False,0.3536176383495331,0.32141563296318054,0.3249667286872864
TLV,arctic_b0469,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0469.wav,1.5,1.59,addition,deletion,0.3530507981777191,False,0.33125919103622437,0.3530507981777191,0.3156900107860565
TLV,arctic_b0465,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0465.wav,2.22,2.27,substitution,addition,0.35251572728157043,False,0.35251572728157043,0.2986733913421631,0.3488108515739441
HQTV,arctic_b0503,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0503.wav,0.39,0.44,deletion,substitution,0.3517444431781769,False,0.31439289450645447,0.33386269211769104,0.3517444431781769
PNV,arctic_b0509,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0509.wav,2.23,2.29,substitution,deletion,0.35169875621795654,False,0.30975615978240967,0.35169875621795654,0.3385450839996338
HQTV,arctic_b0527,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0527.wav,0.81,0.9,substitution,deletion,0.3514661192893982,False,0.3487103283405304,0.3514661192893982,0.299823522567749
THV,arctic_b0509,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0509.wav,1.04,1.17,substitution,addition,0.35142895579338074,False,0.35142895579338074,0.3194585144519806,0.32911252975463867
PNV,arctic_b0465,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0465.wav,1.56,1.62,substitution,addition,0.3513900339603424,False,0.3513900339603424,0.315740704536438,0.3328692317008972
PNV,arctic_b0503,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0503.wav,1.28,1.42,substitution,addition,0.3505031168460846,False,0.3505031168460846,0.3150683343410492,0.3344285190105438
HQTV,arctic_b0465,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0465.wav,0.2,0.25,deletion,substitution,0.35047876834869385,False,0.35025596618652344,0.2992652654647827,0.35047876834869385
HQTV,arctic_b0527,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0527.wav,2.24,2.34,substitution,deletion,0.35012274980545044,False,0.34844157099723816,0.35012274980545044,0.3014356791973114
TLV,arctic_b0509,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0509.wav,0.91,0.95,substitution,deletion,0.349429726600647,False,0.31727147102355957,0.349429726600647,0.33329877257347107
THV,arctic_b0488,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0488.wav,4.99,5.17,substitution,deletion,0.3481440246105194,False,0.32614558935165405,0.3481440246105194,0.3257104158401489
TLV,arctic_b0534,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0534.wav,0.47,0.52,deletion,substitution,0.3472077250480652,False,0.31643128395080566,0.33636099100112915,0.3472077250480652
TLV,arctic_b0503,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0503.wav,0.85,0.88,substitution,addition,0.34680303931236267,False,0.34680303931236267,0.31734830141067505,0.33584868907928467
THV,arctic_b0503,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0503.wav,1.25,1.31263,substitution,deletion,0.34525084495544434,False,0.34352415800094604,0.34525084495544434,0.3112249970436096
HQTV,arctic_b0503,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0503.wav,3.1,3.18,deletion,addition,0.34520161151885986,False,0.34520161151885986,0.3433517515659332,0.3114466667175293
TLV,arctic_b0469,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0469.wav,2.27,2.4,substitution,deletion,0.3443436920642853,False,0.33337247371673584,0.3443436920642853,0.3222838342189789
HQTV,arctic_b0509,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0509.wav,0.86,0.89,deletion,addition,0.3442855477333069,False,0.3442855477333069,0.3360079526901245,0.319706529378891
HQTV,arctic_b0465,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0465.wav,3.08,3.15,substitution,deletion,0.34407731890678406,False,0.34291303157806396,0.34407731890678406,0.313009649515152
HQTV,arctic_b0503,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0503.wav,1.9,1.99,substitution,addition,0.34402623772621155,False,0.34402623772621155,0.34382665157318115,0.3121471703052521
HQTV,arctic_b0503,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0503.wav,1.16,1.24,substitution,addition,0.34334537386894226,False,0.34334537386894226,0.3272618353366852,0.32939279079437256
THV,arctic_b0481,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0481.wav,2.29,2.41,substitution,deletion,0.34333720803260803,False,0.34015995264053345,0.34333720803260803,0.3165028393268585
TLV,arctic_b0465,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0465.wav,0.33,0.52,substitution,deletion,0.34118664264678955,False,0.33270737528800964,0.34118664264678955,0.3261059820652008
TLV,arctic_b0465,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0465.wav,2.69,2.75,deletion,substitution,0.3384051024913788,False,0.32971933484077454,0.3318755328655243,0.3384051024913788
TLV,arctic_b0465,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0465.wav,1.69,1.79,substitution,addition,0.3372899293899536,False,0.3372899293899536,0.335897833108902,0.32681217789649963
